index,movie,group,html_color, r,g,b, black, gray,silver, white, maroon, red, olive, yellow, green, lime, teal, aqua, navy, blue, orange, purple, fuchsia, brown
Horror_1.jpg8,Horror_1,8,#b3b6b4,179,182,180,73.77879733,20.23779907,4.241423455,26.28441671,78.56824736,107.2206269,61.2491494,98.77777171,75.57612551,119.1291417,38.54413738,51.92793757,101.7817432,141.3924431,82.31822725,83.39992827,117.8645903,61.00056143
Horror_1.jpg9,Horror_1,9,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
Horror_1.jpg10,Horror_1,10,#888a89,136,138,137,57.29477587,3.827369679,20.44108199,42.72458142,69.5324427,105.1716914,57.91969232,104.3479009,71.84813469,122.7534974,30.61259476,59.79111951,92.36765543,136.8860632,84.37940613,75.44163178,116.5230487,52.91042006
Horror_10.jpg1,Horror_10,1,#3a3939,58,57,57,24.07248404,29.52037152,53.63818334,75.93321277,60.87777696,108.1325517,64.39306271,121.3282274,75.38755295,135.8282141,38.94146024,83.98125605,80.90253421,133.9339,96.6897576,69.26323315,120.8278694,50.23353214
Horror_10.jpg2,Horror_10,2,#262525,38,37,37,14.79102503,38.80510143,62.92332319,85.2184274,61.77234741,110.9696428,68.90892983,127.1331481,78.63189998,140.431825,45.31835149,91.58256237,80.15039243,134.8152385,101.865143,70.61947127,123.9129777,53.4414021
Horror_10.jpg3,Horror_10,3,#361111,54,17,17,23.22743421,47.53179492,70.05378856,91.5991085,44.00608566,94.80334792,70.43912503,128.0254452,88.7265805,149.6984996,62.90158045,106.9190929,79.15562845,133.3536317,95.13834553,63.68705589,116.9381359,42.4674077
Horror_10.jpg4,Horror_10,4,#171515,23,21,21,7.047078615,46.61608267,70.73199439,93.02597886,63.15570254,113.4923482,73.36502182,132.2840909,82.26076083,144.8232574,51.64399765,98.43378672,80.21627942,135.9122371,106.4392672,72.39051574,126.7123477,56.8685578
Horror_10.jpg5,Horror_10,5,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
Horror_10.jpg6,Horror_10,6,#010101,1,1,1,0.274173393,53.31082685,77.43022692,99.72582698,66.29141599,117.1998204,77.72516296,137.0162989,85.28879757,148.3095654,56.62158334,103.748572,81.26946339,137.5930466,111.2640644,75.33369289,130.2190396,61.3358524
Horror_10.jpg7,Horror_10,7,#0b0707,11,7,7,2.425799031,51.44322774,75.55876085,97.85248199,64.61443435,115.425542,76.40181139,135.6077251,84.72339698,147.619398,55.65434143,102.6583282,80.68274923,136.8555755,109.5212657,73.9729028,128.7412235,59.50631744
Horror_10.jpg8,Horror_10,8,#646262,100,98,98,41.73879934,11.8838628,35.98360901,58.27550767,62.63412998,104.4070004,58.92278629,111.5504413,72.36899837,128.6595516,31.5778596,70.95554661,85.04089091,133.9051145,88.47445095,69.82191936,116.517804,48.30523244
Horror_10.jpg9,Horror_10,9,#592829,89,40,41,33.79255277,39.34324243,60.03989238,80.87647772,37.92954926,86.52240307,65.39619436,120.7687395,87.50495179,146.2437908,60.24827775,101.1112312,79.37405719,131.0626353,86.32339002,59.36898266,110.1146079,34.39915114
Horror_10.jpg10,Horror_10,10,#989898,152,152,152,62.84290395,9.257903708,14.86149636,37.15709642,71.75559375,104.9932544,59.16319522,102.8007469,73.75006863,122.339087,33.41553549,57.54089398,94.49712651,137.2513886,83.38245248,76.79065801,115.5715002,54.98129216
Horror_11.jpg1,Horror_11,1,#0d0b0f,13,11,15,3.8168045,50.37840739,74.484869,96.77424342,65.25555991,115.9629551,77.19031591,136.2432882,85.43753361,148.205764,54.57453497,101.5440872,78.86724777,134.9720722,110.1755606,72.46581823,127.1899608,60.14711052
Horror_11.jpg2,Horror_11,2,#24343a,36,52,58,21.93293152,33.86069726,57.62191328,79.77784465,68.88140953,116.659606,70.43083479,127.3484192,77.28841928,138.1056277,36.77476233,83.18313493,79.04630456,132.6024462,104.7654802,71.25573534,123.3133378,58.78944442
Horror_11.jpg3,Horror_11,3,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
Horror_11.jpg4,Horror_11,4,#592633,89,38,51,33.97106973,39.73948455,60.37210591,81.17276593,42.10779942,89.95907506,71.90688907,126.7717752,92.92564006,151.7019114,60.6197316,101.4598636,71.9566055,123.7011464,92.17477585,52.47870619,104.0975159,40.80353268
Horror_11.jpg5,Horror_11,5,#0e171c,14,23,28,8.874860424,46.74753,70.76522834,93.01364069,68.55277677,118.6644366,76.77614788,135.388683,83.48138803,145.9050279,49.13300589,96.14893346,78.06557507,133.7232132,110.8718608,72.4903945,126.7177569,61.93621886
Horror_11.jpg6,Horror_11,6,#334b51,51,75,81,31.80872624,25.36440546,48.494354,70.46789141,71.33213634,116.7347129,67.01325249,121.961599,73.45466751,132.4757622,28.04152842,73.59252078,81.8814537,133.3568625,101.424454,72.83939516,122.5832262,58.79516314
Horror_11.jpg7,Horror_11,7,#798e93,121,142,147,58.15654434,9.115058182,21.73246469,43.20804131,76.51934368,112.8300926,62.45929672,108.2909546,72.23221527,122.8337621,24.56429067,54.2780849,91.83895188,136.0253756,91.07980187,77.55993551,118.5131779,60.08786069
Horror_11.jpg8,Horror_11,8,#040506,4,5,6,1.41842984,52.25486556,76.37355359,98.6688049,66.25746343,117.080994,77.3535564,136.5778896,84.92711707,147.882454,55.59466702,102.70241,80.80779344,137.0519268,110.9200168,74.7938999,129.6072054,61.07204475
Horror_11.jpg9,Horror_11,9,#1a2328,26,35,40,14.09572559,40.84882928,64.84177412,87.08264169,67.31027882,116.5844314,73.3106014,131.362975,80.60467771,142.4591298,44.13189406,90.88607016,78.13382465,133.0145802,107.2924893,71.15882073,124.626367,59.27022283
Horror_11.jpg10,Horror_11,10,#51686e,81,104,110,43.43835367,14.55049831,36.49502379,58.32841569,72.60777065,114.3966027,63.83208075,115.4849651,71.80765134,127.6989509,22.72277374,64.201122,85.22939278,133.6889839,96.22919545,73.66046192,119.9299656,58.02508515
Horror_12.jpg1,Horror_12,1,#251613,37,22,19,12.59324331,45.31838795,69.14460797,91.30623196,55.11768495,105.5584742,70.02817664,128.7762273,82.80728571,144.9346088,54.84239554,100.6918557,80.62206893,135.8779355,100.4363012,69.49617595,123.5042476,49.73619276
Horror_12.jpg2,Horror_12,2,#a7978f,167,151,143,64.09192535,12.70439295,16.10147804,37.20974294,65.95662785,97.58199232,54.54444853,97.82753374,73.20460061,121.2887386,39.60805637,62.78944404,97.26987312,140.0073927,75.99810783,77.07641964,115.3594409,48.61928574
Horror_12.jpg3,Horror_12,3,#561816,86,24,22,38.25233351,48.21363957,67.72303551,87.81847635,29.29364961,79.62126524,66.01626043,120.8192213,90.78753076,149.1282963,69.4412331,109.9423369,84.42009346,135.7629933,83.50077814,62.82417029,112.7182483,30.2206982
Horror_12.jpg4,Horror_12,4,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
Horror_12.jpg5,Horror_12,5,#060302,6,3,2,1.341989528,52.61545671,76.73232719,99.02668518,65.18054977,116.0656716,76.89228389,136.1713044,84.92496867,147.9064706,56.46392248,103.5271834,81.31186576,137.5760599,110.1894488,74.87801024,129.7178693,60.19385206
Horror_12.jpg6,Horror_12,6,#392a26,57,42,38,20.3708002,35.88012225,59.61750819,81.75911039,53.5508305,102.3797658,64.11641204,122.0106662,78.14914891,139.2173292,47.93072941,92.62824448,81.45293834,135.324013,94.36741367,68.15880018,120.7132708,45.11572396
Horror_12.jpg7,Horror_12,7,#110a09,17,10,9,3.998368365,50.42551233,74.52677316,96.81364234,63.0295207,113.8001888,75.32842642,134.4936967,84.36299247,147.1750601,55.47416551,102.3521024,80.60423215,136.6709077,108.0398193,73.18354289,127.8720494,57.90441434
Horror_12.jpg8,Horror_12,8,#972b2d,151,43,45,62.18007426,54.65440807,66.82434541,82.86703594,16.37929275,57.86591573,67.99753935,114.4127903,100.3331057,152.7444683,82.06325972,115.4362548,92.47740385,137.3244576,70.25520313,63.36613786,104.2582645,24.46765847
Horror_12.jpg9,Horror_12,9,#58433c,88,67,60,32.37734611,25.64658675,48.54001017,70.4339727,50.56384554,96.28563678,57.34764152,113.3227694,74.68706385,133.5117975,43.92196385,85.39423152,84.38431042,135.8270689,85.50010769,67.53504118,117.288564,38.72695612
Horror_12.jpg10,Horror_12,10,#82665b,130,102,91,47.78482913,16.23533795,35.05160717,56.1740526,51.47550951,90.86688967,51.71087975,103.2904963,72.78242312,127.3139,42.85890471,77.39534418,90.37349054,138.0052612,75.8421485,70.02321043,114.7990999,35.82191091
Horror_13.jpg1,Horror_13,1,#0a0b09,10,11,9,3.049155371,50.6694795,74.78647671,97.08091772,65.3469347,116.0206609,75.40089024,134.6011531,83.15423105,146.0604428,54.21493651,101.273912,81.75800764,137.8474818,109.1430657,75.10274645,129.7551174,59.55536681
Horror_13.jpg2,Horror_13,2,#474743,71,71,67,30.14594979,23.68532607,47.73503246,70.00887335,60.6898038,106.2569988,59.73205594,115.7973039,71.43174834,130.8970783,35.11844461,78.95436196,84.46071714,136.279441,92.14045876,71.3270966,121.3919548,47.84457244
Horror_13.jpg3,Horror_13,3,#38342d,56,52,45,22.47483073,32.09487924,56.04064117,78.27063266,58.13957133,105.8697367,61.1338542,118.8887196,72.84866964,133.8578033,41.5724966,86.61399947,84.70395775,138.1439474,93.96795327,72.28716934,124.1326921,47.06835654
Horror_13.jpg4,Horror_13,4,#030303,3,3,3,0.822520179,52.76248007,76.88188014,99.1774802,66.08448879,116.9531092,77.3623413,136.6292747,84.99467213,147.9869225,56.15765517,103.2687725,81.18549199,137.4663601,110.8969453,75.12053187,129.9670329,61.00496976
Horror_13.jpg5,Horror_13,5,#b4aea5,180,174,165,71.54918949,18.5630393,8.342754281,29.15922598,73.65386008,102.3784907,56.50555879,95.36035098,73.08510512,117.6526199,39.84626542,55.98559098,102.588046,143.2977272,77.29559222,83.0075016,118.5365561,55.56451093
Horror_13.jpg6,Horror_13,6,#dededd,222,222,221,88.44567072,34.86303253,10.7523597,11.56758417,87.72120216,110.1557392,68.24981888,96.78784439,82.93588829,119.314996,50.17136626,50.15591811,110.539168,145.5713227,83.19179473,91.11455697,119.3144924,70.33775898
Horror_13.jpg7,Horror_13,7,#232320,35,35,32,13.77937192,40.02935722,64.12728264,86.41369096,61.79609746,111.1282351,67.82846168,126.3360796,77.17492671,139.2369453,45.84049331,92.25490235,82.32123681,137.1399453,101.4246418,72.81187742,126.1859452,53.152774
Horror_13.jpg8,Horror_13,8,#888379,136,131,121,55.2491176,6.217083624,23.58533315,45.49279835,64.75071889,100.7534436,52.32622293,100.3229322,68.34719769,120.2264953,33.00310364,63.50336714,94.98772388,140.5713376,79.27156627,76.89685124,118.9595109,47.1310487
Horror_13.jpg9,Horror_13,9,#151512,21,21,18,6.95119732,46.94543496,71.05140852,93.34076814,63.5768546,113.8666889,72.13174356,131.1764085,80.50588621,143.1953637,51.26807447,98.14282877,82.36360851,138.0630766,105.8985005,74.5122642,128.7746567,56.72193207
Horror_13.jpg10,Horror_13,10,#696157,105,97,87,42.17706734,13.87200778,36.77654917,58.81944559,58.4421289,99.91792571,52.83020702,106.2394113,68.44691532,124.9436894,34.4800983,73.02473755,89.84883802,138.96275,82.5905762,73.05772871,119.6889477,42.58401859
Horror_14.jpg1,Horror_14,1,#1b1711,27,23,17,9.17107693,45.79869203,69.84243375,92.10329426,60.66569472,110.8640529,69.57243779,128.6487133,79.21203136,141.8034923,51.56632031,98.13742019,83.62842831,139.1374046,102.8290654,74.42385009,128.4864659,53.55003621
Horror_14.jpg2,Horror_14,2,#be2b25,190,43,37,81.59608666,70.55076975,78.07130311,90.35033448,19.25100768,37.20269845,72.41689067,110.0140359,109.1438896,156.1600916,98.77561448,127.8359254,109.3235815,150.011769,60.41268572,77.70045065,110.5396112,30.92294489
Horror_14.jpg3,Horror_14,3,#c2bba1,194,187,161,77.12977677,26.3746262,14.32361617,28.04725129,74.82300973,100.2822538,50.10627635,85.48386078,68.10858949,109.644896,44.64766822,56.2306055,112.225465,152.763214,69.84496949,91.51651702,126.0067268,54.75714949
Horror_14.jpg4,Horror_14,4,#4b473b,75,71,59,31.20699206,24.67034093,48.14973333,70.24054094,57.52541041,102.8552489,54.82244562,111.4654159,68.04225775,127.6677506,37.219708,80.25128321,88.76660294,140.6008702,87.54726976,74.27960165,124.1199237,43.4429793
Horror_14.jpg5,Horror_14,5,#080806,8,8,6,2.299695445,51.43758538,75.55496342,97.8495812,65.36756089,116.1195141,75.8846027,135.1242159,83.67403905,146.6196027,55.01456812,102.0837975,81.76496256,137.9235905,109.5310687,75.20915847,129.9313174,59.82591861
Horror_14.jpg6,Horror_14,6,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
Horror_14.jpg7,Horror_14,7,#6b1510,107,21,16,50.9774865,55.1581756,71.52834289,89.82326375,16.07316843,66.55014892,65.21962344,116.5436743,94.73457703,150.3974055,78.96518353,116.631643,92.47953861,141.3071752,75.09096264,67.22010287,113.2157647,23.1773253
Horror_14.jpg8,Horror_14,8,#2f2d23,47,45,35,19.63277048,35.88205789,59.73053527,81.91692639,58.75919278,107.1026288,61.20595839,119.6000107,71.99061835,133.6625023,43.48186823,89.03729998,86.69057169,140.7348361,95.05140193,74.96938133,127.3667358,47.92123299
Horror_14.jpg9,Horror_14,9,#938d7a,147,141,122,59.67902035,12.11703452,21.99909171,42.78382621,65.20154985,98.95860636,47.71509302,94.21371629,65.02618075,115.310728,35.39754384,62.33972077,100.873179,145.8165658,74.28643703,81.80231486,122.5955523,45.95653102
Horror_14.jpg10,Horror_14,10,#6d685a,109,104,90,44.90979676,12.8379682,34.71802872,56.58657499,59.86145772,100.1934809,50.23108229,103.0952142,65.69604726,121.590017,33.22060977,70.56076737,93.05636344,141.6933319,80.66292642,76.0745123,121.9171564,42.74123089
Horror_15.jpg1,Horror_15,1,#746c57,116,108,87,47.59222609,15.07899901,34.41472679,55.71227898,58.37063449,97.51936103,45.88783552,98.64186058,63.1110787,118.4339442,35.53235072,71.00210597,97.01495485,145.357555,76.23007144,78.9720391,124.1379435,39.84572537
Horror_15.jpg2,Horror_15,2,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
Horror_15.jpg3,Horror_15,3,#2f1816,47,24,22,17.2390635,44.14225363,67.57228313,89.5567844,50.560844,100.9368185,68.95064559,127.2503966,84.09749694,145.684634,56.47047972,101.4886636,79.80377134,134.5472521,97.2909354,66.69544207,120.3180153,45.91454118
Horror_15.jpg4,Horror_15,4,#4e3c2b,78,60,43,30.47628553,30.44989268,52.92109143,74.61419231,49.37285871,95.84384261,53.09748568,110.5291254,70.28102888,130.068322,45.8716196,87.98391257,89.99697977,142.2594124,83.34706606,73.45423138,123.7132316,36.30540979
Horror_15.jpg5,Horror_15,5,#020617,2,6,23,9.205836634,52.51246237,76.38601061,98.56088179,69.78945208,120.4377125,83.72939835,142.4757772,91.10949989,153.6789272,55.7444872,102.5149794,72.92165327,129.2128753,116.2616872,69.16487253,124.0196983,65.88037489
Horror_15.jpg6,Horror_15,6,#a79e81,167,158,129,67.20400835,20.10606927,20.67591249,38.52047349,67.09402765,96.92081256,43.94928928,86.74681746,63.22649872,110.1635936,40.58908676,61.38472951,108.1768235,151.7628315,68.28331217,87.76980119,126.2568381,46.44604499
Horror_15.jpg7,Horror_15,7,#131921,19,25,33,10.68728976,45.53378764,69.49344605,91.71589185,67.84336188,117.8110564,77.63165467,136.0047379,85.12571832,147.3004992,49.00747155,95.7656728,75.44657086,130.9910521,110.8630821,69.68206619,123.8498542,61.6525486
Horror_15.jpg8,Horror_15,8,#050f1d,5,15,29,10.90829595,50.42246769,74.2121437,96.34888519,70.84247004,121.1989437,83.13435211,141.6379863,90.00621411,152.3535264,53.04756026,99.7381674,72.53142534,128.5645378,116.0647462,68.94149864,123.5190377,66.17549131
Horror_15.jpg9,Horror_15,9,#031f24,3,31,36,14.63553848,44.869561,68.53655869,90.62638311,73.62741016,123.0663093,75.92157719,134.0186065,79.76051947,141.8595981,43.38113309,90.58678914,80.80578737,135.8530293,112.107617,76.37721986,129.8860706,65.02497394
Horror_15.jpg10,Horror_15,10,#21292d,33,41,45,16.60694369,37.85174004,61.86847403,84.12143793,66.2014962,114.9994547,71.08588612,128.8679559,78.92221784,140.4756693,41.99562539,88.54261062,78.79230158,133.2342738,104.9256486,70.83415287,123.8592584,57.39946339
Horror_16.jpg1,Horror_16,1,#abb5bd,171,181,189,73.35413393,20.33724675,7.209088947,27.43233893,81.45650845,111.2029372,66.41356245,104.4560182,79.0493601,123.052695,36.83447055,50.36482775,97.94093274,136.9963088,88.09496603,80.94931147,115.2197627,64.90764027
Horror_16.jpg2,Horror_16,2,#d9542e,217,84,46,87.48270015,69.3994058,73.57621303,83.6680288,29.49206053,35.55364966,63.83760793,96.22974095,102.2373432,145.1138509,97.24367136,122.2587291,119.567728,159.7439725,46.16980004,87.96274229,118.9909927,29.40528726
Horror_16.jpg3,Horror_16,3,#dcdddd,220,221,221,88.04096856,34.45709847,10.34203669,11.96511779,87.78210048,110.51217,68.50768833,97.38038611,82.99725687,119.6215193,49.65153791,49.85355883,109.9744339,145.050601,83.74683492,90.71286405,119.0397199,70.45877648
Horror_16.jpg4,Horror_16,4,#3e4c59,62,76,89,33.06700018,24.02033195,47.10315872,69.07349743,69.34706807,114.4546399,70.03237317,124.420465,78.74814633,137.1458969,31.53252091,75.35669763,76.52340361,127.6136959,101.8483973,66.74664163,116.2969504,58.25948212
Horror_16.jpg5,Horror_16,5,#773721,119,55,33,48.69521958,43.49841111,59.58700743,78.22119588,25.30661815,70.95576526,53.54334939,106.0126761,82.73021211,137.9708868,67.45792519,103.7403335,95.46668548,144.4699354,68.25004467,71.02587872,116.8880843,15.7109259
Horror_16.jpg6,Horror_16,6,#6b7784,107,119,132,50.24380515,9.650987491,29.54607237,51.27067125,72.14587468,111.4341778,66.32153944,115.3302254,77.16277398,130.6179407,27.377059,62.72675087,82.94682544,129.061859,94.66195148,69.3991134,113.0976603,58.17145167
Horror_16.jpg7,Horror_16,7,#cd9d6e,205,157,110,76.02435617,36.66359178,34.95559663,46.29979396,56.24028333,78.36902965,39.05200442,77.07329736,69.85369537,112.6904898,60.46761431,78.80225532,116.4007518,158.7567369,49.4707658,91.04796128,126.5341118,35.26581948
Horror_16.jpg8,Horror_16,8,#070709,7,7,9,2.118480851,51.63243589,75.749834,98.04445927,65.90791935,116.6965237,77.22627223,136.4027031,85.01282227,147.9137488,55.23615203,102.3060293,80.25577473,136.4550926,110.6250844,74.1024226,128.8851061,60.72583806
Horror_16.jpg9,Horror_16,9,#242c35,36,44,53,18.94929841,36.6412697,60.49350377,82.68012472,66.93673636,115.4194312,73.23788848,130.5167001,81.42338776,142.5197609,41.50683095,87.64507678,75.50716892,129.6775658,106.1901139,67.82299338,120.6441371,58.62085874
Horror_16.jpg10,Horror_16,10,#12161d,18,22,29,9.027497683,46.76487535,70.7731602,93.0171942,67.23236036,117.4125379,77.72318127,136.2789977,85.41829238,147.7551669,50.451176,97.26974613,75.9653638,131.6836215,110.8568688,70.10913029,124.4559372,61.37471997
Horror_17.jpg1,Horror_17,1,#767983,118,121,131,51.22322294,6.50775855,27.46968214,49.47534762,69.15922732,107.6893808,64.0538309,112.7474908,76.84172497,129.932372,30.06825744,64.00123656,84.05556197,129.882371,91.07032627,68.85602103,112.1147104,54.95176475
Horror_17.jpg2,Horror_17,2,#31343a,49,52,58,22.04017425,32.22923981,56.22992635,78.48055522,63.95015475,111.7108246,69.24187237,126.1555421,78.91704263,139.5410054,39.63990839,85.19886772,77.26914132,130.7468883,101.5851267,67.49610537,119.6286014,54.60107751
Horror_17.jpg3,Horror_17,3,#545a64,84,90,100,38.61006955,16.85253473,40.18744999,62.29171851,66.75997649,109.946624,65.9816462,118.9936622,76.9522481,133.9416147,30.62663632,71.98789549,79.19357531,128.7473729,96.14086992,66.6463898,114.4560306,54.40234524
Horror_17.jpg4,Horror_17,4,#ae2131,174,33,49,73.04090188,63.96853378,73.5298086,87.50278118,18.12721581,48.7525098,75.59185404,117.7117778,109.8353142,160.0249234,92.41141137,123.6255328,96.22710812,137.7879417,70.42195157,64.90328973,100.7294304,32.03024118
Horror_17.jpg5,Horror_17,5,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
Horror_17.jpg6,Horror_17,6,#242225,36,34,37,13.75279235,40.10705949,64.20023993,86.48460397,62.23260591,111.6663194,71.32016246,129.5092116,81.09292097,142.9073748,46.71149522,92.99049967,77.93405471,132.8051607,103.751128,68.95164752,122.5255569,54.82314684
Horror_17.jpg7,Horror_17,7,#9da0a7,157,160,167,65.94887895,12.88333551,12.53851061,34.4087345,75.30922144,107.6773492,63.66102337,105.6334526,77.42714418,124.7518814,34.33216444,55.5335359,93.29876799,134.6561599,86.73495154,76.09399411,113.352178,59.25530872
Horror_17.jpg8,Horror_17,8,#171515,23,21,21,7.047078615,46.61608267,70.73199439,93.02597886,63.15570254,113.4923482,73.36502182,132.2840909,82.26076083,144.8232574,51.64399765,98.43378672,80.21627942,135.9122371,106.4392672,72.39051574,126.7123477,56.8685578
Horror_17.jpg9,Horror_17,9,#050505,5,5,5,1.370866965,52.21413329,76.33353335,98.62913342,65.88147578,116.7084529,77.001715,136.2433581,84.70307527,147.6656109,55.69526135,102.7896586,81.10514107,137.3417459,110.5313272,74.91077828,129.7168547,60.6772383
Horror_17.jpg10,Horror_17,10,#40454d,64,69,77,29.62829897,25.08224324,48.90149924,71.09987175,65.02493075,110.9003841,67.44112927,122.8158449,77.61490977,136.7871582,34.6598264,78.87225001,77.66588722,129.5223421,99.04104321,66.67556,117.0738652,54.17712431
