index,movie,group,html_color, r,g,b, black, gray,silver, white, maroon, red, olive, yellow, green, lime, teal, aqua, navy, blue, orange, purple, fuchsia, brown
comedy_1.jpg3,comedy_1,3,#521e14,82,30,20,35.75865133,45.84752552,65.929847,86.35165356,31.72515056,81.79663187,61.91686673,117.6373712,85.81419198,144.5359307,65.93754045,106.8276145,87.17280687,139.0486934,81.99075416,66.5659812,116.7391732,28.85958584
comedy_1.jpg4,comedy_1,4,#faf7f1,250,247,241,97.3606393,43.84123034,19.86701288,4.205370149,93.14898633,111.6071226,71.33091251,93.75889098,86.35094347,117.9225778,58.0763347,51.45869123,118.2650542,151.1415089,82.52029948,98.04972377,122.9992405,75.54878125
comedy_1.jpg5,comedy_1,5,#d1c3aa,209,195,170,80.61185163,29.47626583,14.46147394,25.18242008,75.39089452,98.76934514,52.30279942,85.09527856,71.55327131,111.2776804,48.65258939,57.82308972,113.2596667,152.591197,68.75123199,91.71801405,124.4908518,55.82896712
comedy_1.jpg6,comedy_1,6,#c4b79f,196,183,159,76.16910944,25.4370468,14.17783525,28.69768137,72.56818975,98.09089603,50.46518904,86.51908749,69.7197089,111.8484153,45.60491104,58.51316375,110.4667479,151.0019641,69.11004811,89.25612542,123.7514001,52.91452277
comedy_1.jpg7,comedy_1,7,#825b4c,130,91,76,47.09043292,23.38020672,40.84992384,61.16210657,44.44289,84.9213873,50.47960448,102.8231671,74.45282953,129.3532091,49.19621624,84.11885519,91.36089461,139.4920171,72.41930306,69.52897452,114.7923561,29.21085674
comedy_1.jpg8,comedy_1,8,#f5ede2,245,237,226,94.29860473,40.99291478,17.56288966,8.66507836,89.10058549,107.997505,67.17335195,91.05491828,83.38421742,116.3034808,56.55654272,53.08275888,117.4538203,151.6086769,78.62916881,96.63834504,123.0079594,71.17826907
comedy_1.jpg9,comedy_1,9,#e5dccf,229,220,207,88.45688693,35.36150664,12.86369177,14.05004283,84.14292737,105.174998,62.66611546,90.30247848,79.49825144,115.3709605,52.22916599,53.59224605,114.1639811,150.1800728,76.25886956,93.31917712,122.1433944,65.91063446
comedy_1.jpg10,comedy_1,10,#a9917e,169,145,126,63.53713672,16.82788621,21.62663272,40.90406437,60.79238907,91.99753645,48.24681551,92.61027843,69.98949484,118.4443291,43.29065739,67.35725346,101.0643678,144.7142381,69.21501353,79.51475693,118.4477883,42.10704167
comedy_10.jpg1,comedy_10,1,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
comedy_10.jpg2,comedy_10,2,#f5f5e9,245,245,233,96.43989908,43.09814985,19.52773869,7.18906587,92.487873,111.2390813,68.40510988,90.83432578,83.14339457,114.6347636,56.77143472,50.39702098,119.8223885,153.6344711,80.53620781,99.61512677,125.6436389,74.21396157
comedy_10.jpg3,comedy_10,3,#fcfcf5,252,252,245,98.85600536,45.34679379,21.38565564,3.75757655,94.85919766,112.9773198,72.00023392,93.39831012,86.48564364,117.1201674,58.79831741,50.60881016,119.8663262,152.4860764,83.17684131,99.8269813,124.44942,77.08654893
comedy_10.jpg4,comedy_10,4,#979282,151,146,130,61.25377168,11.54609868,19.45896024,40.50048631,66.86708953,100.027013,49.7675417,95.09003901,66.58789271,116.0670729,35.14941341,60.74055935,100.3642222,144.6516076,75.51842217,81.39043651,121.4494773,47.97690894
comedy_10.jpg5,comedy_10,5,#bdbcae,189,188,174,76.34234013,23.61524798,7.716134844,25.17767842,77.55570011,104.3049964,56.08049257,91.88167279,71.85653511,113.9022077,41.55725457,52.86768142,107.722807,147.5224588,76.34637069,88.16058673,122.269075,58.6581028
comedy_10.jpg6,comedy_10,6,#6f100e,111,16,14,54.05437842,57.75045293,73.45251835,91.29350037,12.94828143,63.59121255,66.60781181,116.9010594,96.97970704,152.037063,82.00071766,119.1462939,93.8455655,142.0224614,74.32843007,67.86810726,112.8809041,23.53611609
comedy_10.jpg7,comedy_10,7,#676553,103,101,83,43.83802293,15.49903619,36.84429352,58.52478966,60.09450999,100.8387018,48.24346034,101.9791214,63.06796328,119.6553878,32.89850897,70.99805816,95.05811991,144.2294703,80.26570141,78.45046387,124.7927722,42.39998319
comedy_10.jpg8,comedy_10,8,#0d1009,13,16,9,5.502045761,49.40631151,73.48647005,95.76336558,64.9394502,115.3848427,72.75133015,131.9838995,80.27124433,143.1952461,52.64430875,99.6657795,84.15233752,140.0742481,107.1513549,76.89383178,131.3273367,58.14836649
comedy_10.jpg9,comedy_10,9,#343529,52,53,41,23.14671293,32.86654669,56.56365027,78.69743865,59.63105184,107.0829479,58.58333331,116.6573832,69.11002932,130.4476748,40.33145084,85.53341848,88.49336384,141.9903992,93.11325237,76.34774704,128.0565347,47.31882931
comedy_10.jpg10,comedy_10,10,#bd3514,189,53,20,84.08681556,72.75106315,79.79098,91.61951869,21.46779404,34.25315137,66.72737661,102.4143269,104.5473862,149.8462436,99.96485736,128.2238374,117.808843,159.4417854,52.21951,86.77155236,120.0476487,28.18241126
comedy_11.jpg1,comedy_11,1,#030101,3,1,1,0.678327235,53.19712768,77.31562488,99.61077934,65.76250259,116.6843277,77.60237687,136.8901998,85.43691912,148.4423709,56.81926403,103.9153671,81.09404755,137.4104143,110.9435798,74.96944742,129.857566,60.91777717
comedy_11.jpg2,comedy_11,2,#483f36,72,63,54,28.24707695,27.27882136,50.93241541,73.0688149,55.46077708,101.8647118,57.48993445,114.4700322,71.44922801,131.4181095,40.48241156,83.91849734,85.98859314,138.3428097,89.03975935,71.51767547,122.1224709,43.02838076
comedy_11.jpg3,comedy_11,3,#887d6b,136,125,107,54.12103587,11.41328882,27.28815911,48.45016548,60.58126558,96.77596183,47.45949598,96.85163028,65.69326209,118.2645206,36.18160594,67.26341408,97.64200354,144.0060611,74.69265827,78.5531333,121.2669635,41.96413522
comedy_11.jpg4,comedy_11,4,#b6b181,182,177,129,76.09251556,31.5430568,26.66036494,38.50878883,72.00456267,97.36370836,37.73246464,75.45106723,57.87483443,100.3493848,47.00427297,60.98523266,119.8780056,162.7722473,61.48692469,98.75955299,135.5448671,49.50282134
comedy_11.jpg5,comedy_11,5,#332a22,51,42,34,19.23129191,36.50948308,60.33758697,82.51460945,55.69105403,104.4432697,62.38595309,120.7055878,74.9519245,136.4317352,46.36631291,91.55453045,84.54246295,138.6206254,94.48112446,72.01552128,124.5835843,46.08806868
comedy_11.jpg6,comedy_11,6,#685c4e,104,92,78,41.09266194,17.07905062,39.20582154,61.01785179,55.56249513,97.52862921,50.72315227,104.9812318,67.59292907,124.5601722,37.15567869,75.82944964,91.18693096,140.7567064,80.46154902,73.8010885,120.8528452,39.4366696
comedy_11.jpg7,comedy_11,7,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
comedy_11.jpg8,comedy_11,8,#110b08,17,11,8,4.149052217,50.24478238,74.34583447,96.63261858,62.97909952,113.7108048,74.60822851,133.8052836,83.53235577,146.3670952,55.14342156,102.0307517,81.44192473,137.4792309,107.5492862,73.89261969,128.5318004,57.57212728
comedy_11.jpg9,comedy_11,9,#733421,115,52,33,46.91641725,43.17559978,59.88816896,78.82677814,25.88909782,72.3808221,55.01438495,107.9196291,83.44952972,139.2012319,66.918013,103.8405545,93.59793491,142.9136991,70.40437853,69.51693075,115.9786339,17.80676349
comedy_11.jpg10,comedy_11,10,#201914,32,25,20,10.80636977,44.47661744,68.48494854,90.73029768,58.74962648,108.8823233,68.8585775,127.8033107,79.5717782,141.9555743,51.58277223,97.88622303,82.80410886,138.1247369,101.3319602,72.79415252,126.7152262,51.76287186
comedy_12.jpg1,comedy_12,1,#5c4a61,92,74,97,37.72831634,25.39077678,46.56570505,67.90931187,60.97171742,104.9590441,74.0203139,127.1446349,88.89830869,146.1961575,43.57219555,83.14842822,67.91138991,118.0649319,99.11863112,53.51127276,102.952858,53.59100654
comedy_12.jpg2,comedy_12,2,#fbfbfb,251,251,251,98.61812381,45.03312357,20.9137235,1.381876562,95.38546031,113.9780284,74.60331611,96.92505512,88.92704954,120.2750722,58.65337273,50.67468018,117.3772975,149.3407647,85.83559939,97.68240963,121.7234649,78.22109429
comedy_12.jpg3,comedy_12,3,#4c1f27,76,31,39,29.41764136,41.7013831,63.29617764,84.48199356,42.52387276,91.74741523,70.7750244,126.821517,90.76578793,150.445729,60.53297725,102.7541552,74.36790831,127.1691347,92.95657404,56.51836737,108.8675154,40.83440207
comedy_12.jpg4,comedy_12,4,#c3b2c5,195,178,197,75.46227809,24.13508337,12.47725205,28.21321512,77.1409801,104.8965803,71.58160989,108.9119794,88.48999168,132.4407664,46.47663748,60.31278321,92.24764674,129.3245153,87.57121809,72.70856795,104.5304223,63.25199896
comedy_12.jpg5,comedy_12,5,#eae4e7,234,228,231,91.1593598,37.62954331,13.67678738,9.268373255,88.75081114,109.837083,71.25722174,98.41272111,86.73665812,122.183795,53.69362693,52.37603933,110.537167,144.2499283,84.08499495,90.65483998,117.1085705,72.04453807
comedy_12.jpg6,comedy_12,6,#7a6688,122,102,136,51.02977642,22.88703259,38.23186942,57.99541429,66.57812623,105.834749,77.81978311,126.8100276,93.49618952,147.3927666,44.3182788,77.30633832,67.55342918,113.1891703,99.43676429,51.41243676,95.84091428,58.6226099
comedy_12.jpg7,comedy_12,7,#f5f2f3,245,242,243,95.74957753,42.17383178,18.07651218,4.418457684,92.65296493,112.1101839,73.15205199,97.31540639,88.03661605,120.9822243,56.79593999,51.41725524,114.7452948,147.3685355,84.8828677,94.91023169,119.8326389,75.66268477
comedy_12.jpg8,comedy_12,8,#a08ca7,160,140,167,63.1367639,18.48317545,23.98589251,42.73402589,70.37744823,103.9333483,73.30190584,117.0857224,90.05155881,139.41695,43.38713648,67.87170106,79.63535118,120.5932894,92.20853042,61.12635494,98.86506758,59.04724126
comedy_12.jpg9,comedy_12,9,#100c11,16,12,17,4.74445855,49.93470554,74.02619757,96.30842592,64.64567869,115.3359568,77.34252813,136.3293866,86.00305327,148.6971024,54.65408388,101.53789,77.96114767,134.0329391,109.9398215,71.3593882,126.0803906,59.74598493
comedy_12.jpg10,comedy_12,10,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
comedy_13.jpg1,comedy_13,1,#dfdd90,223,221,144,95.30362867,51.59348126,40.56962463,41.73223256,84.79120771,101.0212011,39.55430748,58.37326878,58.8364377,87.95986948,63.0675785,64.39361453,139.2370865,179.8244665,54.82244458,116.8167166,149.4706648,61.72584885
comedy_13.jpg2,comedy_13,2,#15191c,21,25,28,8.958055078,45.21077775,69.29734166,91.57796226,66.04900414,116.0798562,74.53416804,133.1733745,82.24794043,144.630811,48.88954757,95.78830247,78.83327176,134.3624106,108.2259005,72.02339416,126.1564509,59.21529505
comedy_13.jpg3,comedy_13,3,#f2fafc,242,250,252,97.78751524,44.25595932,20.25312534,3.704243519,96.64333435,116.3410017,75.14567402,98.27181026,88.19556461,119.9066282,56.56114212,47.89122265,116.6614262,148.8316445,87.97511286,97.78068975,122.3769458,79.33537394
comedy_13.jpg4,comedy_13,4,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
comedy_13.jpg5,comedy_13,5,#e6e9ec,230,233,236,92.22033643,38.66135141,14.61609533,8.017433908,91.57750089,113.0003829,72.13105481,98.69696217,86.09800173,120.7974443,52.73999257,49.20570059,111.9517759,145.5330384,86.11117425,92.87401765,119.3336557,74.50164605
comedy_13.jpg6,comedy_13,6,#a30c19,163,12,25,75.37033026,69.88190383,79.9924324,93.99133467,11.93287402,43.08157451,73.97290382,115.3714974,109.2665213,158.9289036,97.32403449,129.2101903,104.1270217,146.5681538,66.81390166,73.54456261,109.539756,30.14089376
comedy_13.jpg7,comedy_13,7,#e6ef58,230,239,88,116.7236512,81.89154153,73.9348569,73.17861191,100.8245336,108.6398309,42.37397516,25.7692198,57.61889557,66.12176031,89.27397188,87.59762376,169.9906838,212.277052,49.35800801,146.5780401,179.668467,77.58222321
comedy_13.jpg8,comedy_13,8,#aa9b9d,170,155,157,65.56536059,13.12518599,13.74894065,35.20481694,68.84029529,100.2376725,60.32326799,102.53533,77.92058862,125.4422204,39.78367594,61.66404657,93.71707938,135.3056776,80.65136396,74.02907657,111.2514383,52.92990827
comedy_13.jpg9,comedy_13,9,#f0f672,240,246,114,114.2352567,76.35545837,66.74323217,64.94632686,98.96373728,107.5334356,43.05841076,32.9374367,59.11511241,70.61582131,84.46507023,81.26439252,164.4228938,205.6233993,50.25460497,141.0765867,173.106924,75.69137421
comedy_13.jpg10,comedy_13,10,#855f50,133,95,80,48.17352924,22.14216686,39.24980841,59.55043324,45.62666537,85.38855413,50.18567716,102.0915348,74.03853303,128.5655482,48.3871574,82.727086,91.78296153,139.5932813,72.13049555,69.94819024,114.7787427,30.02535743
comedy_14.jpg1,comedy_14,1,#634d36,99,77,54,38.9307218,26.36238899,46.9016627,68.01192936,47.9371989,91.49424854,47.0751598,103.2302294,67.22528631,125.1510029,45.28310961,84.24488105,94.34726637,144.9830153,76.04872721,75.63662919,123.6641995,31.63983031
comedy_14.jpg2,comedy_14,2,#7fa4a9,127,164,169,66.23899802,17.40957534,18.40612165,37.50504058,84.19111096,118.1970718,64.74342395,106.6968345,71.96735148,119.15283,24.18252298,45.69484778,97.60943087,139.6361035,93.21076977,84.05248129,122.3416391,66.78363018
comedy_14.jpg3,comedy_14,3,#9d785b,157,120,91,58.45038073,23.91134807,34.13905479,52.43238443,49.5883148,83.28309582,42.28548491,90.95015186,68.72488364,119.7145774,49.69865389,78.26421745,102.1269197,147.9766002,62.84191834,79.14825136,120.5316846,29.77824332
comedy_14.jpg4,comedy_14,4,#3d556a,61,85,106,38.2424826,24.00207426,45.29152058,66.70714819,74.24751147,118.2974866,74.23947358,127.1709031,81.83665444,138.9818156,29.68204043,71.90240745,74.28894837,124.1114523,105.5316063,65.8301076,114.0288473,63.28801895
comedy_14.jpg5,comedy_14,5,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
comedy_14.jpg6,comedy_14,6,#e9e656,233,230,86,113.3065578,78.42685289,70.81453829,70.70633649,95.24296029,102.7569555,39.13809885,28.18837388,58.61780563,71.66503536,87.65030788,88.11752021,165.7344543,207.9656862,43.94935616,141.7127545,174.679111,72.24883949
comedy_14.jpg7,comedy_14,7,#acc2b9,172,194,185,77.17168784,24.869271,9.508173565,25.24105858,84.78685499,113.0380446,60.13597182,95.54984784,70.86197473,112.4230004,36.01509641,44.49885546,108.2280928,147.8060078,83.82417939,91.19757046,125.5372837,65.75879953
comedy_14.jpg8,comedy_14,8,#cda18a,205,161,138,73.19287494,27.57607405,23.78100427,37.68583283,59.74613019,84.66842916,49.7194059,88.13981893,75.79697462,119.9663342,54.0801968,72.38662008,106.1964114,147.1966362,61.94315949,81.79120703,116.5911179,41.6757868
comedy_14.jpg9,comedy_14,9,#120d0d,18,13,13,4.428540176,49.59522744,73.70334454,95.99355717,63.31129967,113.9923067,75.14818998,134.2522388,84.05979916,146.8185726,54.54004826,101.4147923,80.25400614,136.2547,107.966914,72.87382672,127.4996947,57.94903284
comedy_14.jpg10,comedy_14,10,#5e828c,94,130,140,53.89744901,13.86006396,29.07246941,49.83753626,79.59807984,118.3183357,66.19965811,113.8607296,72.76421409,125.1072929,19.23360693,54.69935047,88.84162956,134.2952811,97.4185381,77.35318808,120.1128396,63.94092492
comedy_15.jpg1,comedy_15,1,#dddcdc,221,220,220,87.83719605,34.25334549,10.13842287,12.1688344,87.16159485,109.810929,68.33066623,97.31810341,83.17262986,119.942247,49.92148898,50.58103839,109.683233,144.780182,83.29607261,90.23753038,118.555159,69.9183396
comedy_15.jpg2,comedy_15,2,#bdc0be,189,192,190,77.43700785,23.88681134,1.574900557,22.63157715,80.86061211,107.9743861,62.65917296,97.9857581,76.99837724,118.7703832,41.06544906,50.8332993,103.9977332,142.495275,82.34961136,85.37321095,118.322234,63.24430105
comedy_15.jpg3,comedy_15,3,#1f1916,31,25,22,10.15531633,44.40420409,68.46166296,90.72926571,59.72927259,109.8663772,70.00482842,128.8781311,80.37191934,142.7419663,51.19306845,97.59860316,81.63278845,136.9959924,102.5019791,72.08253905,126.0770681,52.91621804
comedy_15.jpg4,comedy_15,4,#a35346,163,83,70,59.41050244,39.96656976,51.0072275,67.56516282,29.58391856,66.28133689,56.57174804,103.5978145,87.76682559,139.3032577,68.19581258,99.33192321,94.32663269,139.4588503,64.30348296,66.82972761,107.8722582,20.43182324
comedy_15.jpg5,comedy_15,5,#8f8b86,143,139,134,58.15200823,5.52669712,19.90828546,42.06335697,67.30799991,102.2209594,55.50086904,101.7279852,71.06567402,121.652968,33.1022088,61.29312185,94.06678366,138.5038116,81.06238763,76.05091819,116.8286263,50.23106347
comedy_15.jpg6,comedy_15,6,#f8f8f8,248,248,248,97.57899051,43.99399028,19.87459021,2.421009857,94.59160714,113.5682608,73.95652926,96.91469117,88.31880454,120.1854513,57.76357357,50.53127747,116.6212963,148.8822746,85.55464421,96.9529939,121.4005931,77.41142624
comedy_15.jpg7,comedy_15,7,#5b5553,91,85,83,36.75452696,17.18672836,41.16386298,63.42398563,59.4782761,103.0278344,58.66175245,112.9686493,72.59360188,130.2963527,34.6257416,75.76705202,84.15519374,134.351582,88.66392441,69.05382941,117.3378049,45.96873714
comedy_15.jpg8,comedy_15,8,#f0f0ef,240,240,239,94.77245579,41.18926823,17.07438393,5.254048215,92.36565999,112.3405621,71.84573218,96.43358591,86.33429426,119.5272846,55.36931534,50.21838174,114.9464986,148.1196548,84.45662946,95.30635027,120.9560833,75.05292485
comedy_15.jpg9,comedy_15,9,#d6a39a,214,163,154,74.52960957,27.75463887,22.158228,35.60375626,60.96635177,85.39350448,57.53713998,94.85446679,82.88381649,126.8759365,55.75469535,73.33046361,100.9676398,140.328329,67.36919906,76.12917335,109.2421838,45.54393938
comedy_15.jpg10,comedy_15,10,#e7e8e6,231,232,230,91.87734371,38.3015169,14.20881488,8.202884315,90.3346536,111.4512714,69.76382778,96.07452797,84.20944666,118.7645702,52.74386227,49.709706,113.3330999,147.4713663,83.62590665,93.82611769,120.7725988,72.84722888
comedy_16.jpg1,comedy_16,1,#eab6aa,234,182,170,81.31954953,32.93689533,21.69700882,30.6262417,66.03845043,86.61246505,59.01692315,91.82003343,84.28264821,125.0333752,59.10858856,71.87201562,106.2629927,143.7615882,66.06071619,81.1998877,111.3992216,50.25073351
comedy_16.jpg2,comedy_16,2,#7e5952,126,89,82,45.03968344,21.22918697,40.18229913,61.03601711,46.68267369,87.93995226,54.89691123,107.2059911,77.15519853,132.5133478,47.40322661,83.25746127,86.70984897,134.9885903,77.13312982,65.62514992,111.5449994,33.44249866
comedy_16.jpg3,comedy_16,3,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
comedy_16.jpg4,comedy_16,4,#452c31,69,44,49,24.57653962,34.74505454,57.90435937,79.8198822,51.23926592,99.63248208,68.03220118,124.7779234,84.13703017,144.2972468,50.34723829,93.78801492,75.38489561,128.6327322,94.98334965,60.68557982,113.0789256,44.96045886
comedy_16.jpg5,comedy_16,5,#7f8c9e,127,140,158,58.85066625,11.90434886,22.8203319,43.65785941,76.38363766,112.6148595,69.14428701,114.6074421,80.36063854,130.756064,29.83197824,58.00969137,84.87027107,128.0289589,94.93823358,70.59210908,110.7512825,62.16195125
comedy_16.jpg6,comedy_16,6,#c7897e,199,137,126,68.56093291,28.7134572,30.88562565,45.91779319,50.73459895,78.17327582,55.33234816,96.60787517,83.30743181,130.2513816,58.35301514,81.37671433,97.788683,139.2454984,64.6179275,71.71537947,107.6874444,36.30325907
comedy_16.jpg7,comedy_16,7,#a4b5c7,164,181,199,73.8017528,22.39780683,12.24835614,29.3227138,84.70046998,115.1911991,71.79462872,110.0515008,83.04315607,127.2070447,36.50502922,49.56646422,94.48270609,132.7372161,93.74485331,78.91708161,112.6698589,69.15771304
comedy_16.jpg8,comedy_16,8,#af2e3a,175,46,58,70.30258597,59.20470668,68.79260583,83.07649213,20.43748574,52.66155978,73.61907127,116.5696957,107.1642965,157.6860469,87.87692255,118.9268333,93.3481814,135.2731914,70.54226504,62.19695941,98.97545819,30.74999525
comedy_16.jpg9,comedy_16,9,#4183b2,65,131,178,61.29446572,31.69056842,40.49033457,57.1092036,91.93300053,130.8147215,87.97718971,134.1088996,93.03014969,143.7941004,32.19439908,59.38786429,74.7348697,116.6715108,116.2585974,69.252377,108.9543099,80.52220624
comedy_16.jpg10,comedy_16,10,#0e0910,14,9,16,4.658840853,50.76709555,74.84513411,97.12075793,65.02846584,115.7888394,78.36382347,137.3615265,86.99028653,149.7094659,55.44110656,102.3317169,77.35843798,133.5146711,110.8225376,71.06753692,125.8743993,60.47864443
comedy_17.jpg1,comedy_17,1,#656061,101,96,97,41.26712237,12.56790727,36.56087805,58.83164311,61.53695536,103.4987832,59.48688614,112.214501,73.51628979,129.8827925,32.96339942,72.25653799,83.99776961,132.9431503,88.44059836,68.49964344,115.3635366,47.65280516
comedy_17.jpg2,comedy_17,2,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
comedy_17.jpg3,comedy_17,3,#bf9a81,191,154,129,69.57911334,24.544251,23.84583086,39.6514104,59.0780729,86.31795412,47.03292848,88.0384234,72.2924768,118.077113,50.66853098,71.13028334,105.5472363,147.8280676,62.74663628,81.99077865,118.5892589,40.14916232
comedy_17.jpg4,comedy_17,4,#4b3c36,75,60,54,27.9652916,28.1091415,51.65202421,73.74685653,53.19012672,99.96886997,59.34112356,116.1327151,74.57456664,134.3666158,43.09178863,86.19010986,83.54332098,135.9063857,89.2225395,68.46156924,119.2629032,42.02579988
comedy_17.jpg5,comedy_17,5,#9e755c,158,117,92,57.80387863,23.78812957,34.50772852,52.94611161,48.04241587,82.21360756,44.71107183,93.20748753,71.29161802,122.4525135,50.62866394,79.65403114,99.86829785,145.603775,63.92844702,76.54047694,117.9618883,29.27471998
comedy_17.jpg6,comedy_17,6,#d19a4d,209,154,77,83.47918774,51.12859343,50.28101007,59.02186181,55.74007505,71.76071781,31.19774835,65.14156784,67.68280279,106.8847054,72.2771156,89.69966475,129.609214,172.7526756,34.19780012,103.1476429,138.3864999,33.68468988
comedy_17.jpg7,comedy_17,7,#7c422d,124,66,45,47.9150913,37.99709466,54.17015116,73.12434126,30.33871322,74.15476122,51.65457834,104.3237978,79.94375272,135.115968,62.45916275,98.26212633,94.29982471,143.1028539,68.32580097,70.30046671,116.051359,17.83842079
comedy_17.jpg8,comedy_17,8,#201813,32,24,19,10.67929168,44.89155838,68.88534604,91.12384331,58.35815356,108.5716767,69.12601173,128.0818207,80.05554956,142.4425091,52.22857689,98.50494186,82.61912894,137.9752962,101.3715274,72.53719071,126.5078832,51.63001686
comedy_17.jpg9,comedy_17,9,#debc9e,222,188,158,81.24993394,32.65703484,21.19501523,30.22418135,68.98979952,90.13455005,50.00411691,82.4564072,74.04865053,113.7466288,55.18040476,66.50798368,113.9828071,153.3228698,61.51165486,90.25178015,122.4870626,49.80745317
