index,movie,group,html_color, r,g,b, black, gray,silver, white, maroon, red, olive, yellow, green, lime, teal, aqua, navy, blue, orange, purple, fuchsia, brown
animation_23.jpg7,animation_23,7,#dcdcdc,220,220,220,87.76087461,34.17587437,10.0564743,12.23912576,87.34543131,110.106182,68.32499269,97.3656707,82.99512353,119.7811562,49.64366258,50.22829457,109.7072342,144.8469264,83.49387837,90.3609123,118.7561554,70.06091005
animation_23.jpg8,animation_23,8,#8f80c8,143,128,200,70.88427134,41.62111052,46.09379216,59.3476287,84.36284051,118.1836019,98.47324467,142.4591204,112.9964905,163.0376084,57.88520967,80.19866077,59.29469207,95.96600908,115.6786059,46.53818783,80.83107885,79.10356051
animation_23.jpg9,animation_23,9,#823441,130,52,65,48.92359273,41.44189699,57.33485906,75.98215192,32.68438647,76.32127897,69.97138032,120.6946027,96.56621531,152.0439514,67.7970065,103.8481939,77.56597782,125.1160831,82.12378747,51.69128249,98.25187772,33.23465563
animation_23.jpg10,animation_23,10,#101970,16,25,112,61.13156913,70.44331792,85.95329845,103.2719903,90.68852479,132.9849668,121.3675215,174.4805362,133.6045723,191.8635086,80.11346101,115.3427559,21.98408802,76.89395195,142.6069894,34.41672751,81.58671651,94.15286562
animation_24.jpg1,animation_24,1,#0e1e45,14,30,69,30.69754423,49.95650137,71.19712247,92.1014101,76.4933945,124.4135417,94.79407152,150.9876162,103.5119603,163.847743,55.43857459,98.27336889,54.00807282,109.082416,123.5633546,53.56277867,106.7421484,74.08415742
animation_24.jpg2,animation_24,2,#41aee7,65,174,231,78.15198918,41.89922247,40.87520093,51.25696069,105.5429936,140.5519898,95.44753931,135.5835323,98.05708142,142.7988696,38.37249148,48.65333528,85.52759972,120.8681223,122.2773212,80.823378,113.4871645,92.62623381
animation_24.jpg3,animation_24,3,#174a9d,23,74,157,61.79433489,56.199237,68.8144367,85.01820389,93.81218301,134.9483754,111.9184113,162.2926733,121.1998512,176.3878079,62.8245979,93.56539482,40.21379794,85.86609908,135.6417439,45.09537962,87.41844097,91.48205657
animation_24.jpg4,animation_24,4,#dcddde,220,221,222,88.06820987,34.48667952,10.3805684,11.95053857,87.91491461,110.6877171,68.96050998,97.89260019,83.41747399,120.0921941,49.69637058,49.89042059,109.6267778,144.5982646,84.16087294,90.41614643,118.6470133,70.69538203
animation_24.jpg5,animation_24,5,#2973c8,41,115,200,70.27079311,51.47923868,59.11463432,72.86949214,99.93381641,138.2874888,109.3213656,155.9173264,116.813097,168.2296987,55.84098752,79.3858531,54.86148199,92.86367911,133.2608547,56.0967107,91.79824428,94.05413201
animation_24.jpg6,animation_24,6,#4b6085,75,96,133,46.68972833,26.65965422,43.8592941,63.8723163,77.73695664,119.7707109,82.03796507,132.7007024,91.07094313,146.2293913,35.40157332,72.0825254,67.21831167,114.6346408,109.8251306,59.02409691,104.8398609,68.49463036
animation_24.jpg7,animation_24,7,#7c8fad,124,143,173,61.60936343,18.75935673,26.00018177,44.83801681,80.8586038,116.8793696,76.14627928,120.7675506,86.42912181,136.1560763,32.43055958,58.21402385,80.77994432,122.5394992,101.0570463,68.06337315,106.9363458,67.98948599
animation_24.jpg8,animation_24,8,#8dc8e7,141,200,231,81.38373294,34.13408886,24.13578009,32.84566783,98.83670939,129.5546762,82.23001177,117.9141346,87.79362943,129.0252085,36.66522253,39.86684406,97.5744145,133.1240427,106.3380123,86.31169567,117.6616579,83.22985107
animation_24.jpg9,animation_24,9,#070e22,7,14,34,14.80954013,51.29316719,74.77106829,96.75476587,71.64907429,121.8173149,86.5557169,144.775296,94.04452599,156.1453174,54.75755905,100.9244925,67.95718348,124.0495886,118.3664452,65.22083119,119.8146835,68.05345075
animation_24.jpg10,animation_24,10,#19346a,25,52,106,42.67094153,47.56998432,65.84917295,85.36629843,81.80684565,127.0200325,98.65079837,152.42606,107.5421145,165.7008035,53.72854422,92.40774332,48.66266882,100.8802038,125.7058718,48.95512762,98.99078534,78.63143062
animation_25.jpg1,animation_25,1,#ddb44f,221,180,79,93.61555137,59.81368528,55.83388122,61.04772207,68.74736561,80.15850951,28.76141837,51.35072214,62.9243305,95.00153447,76.85477756,88.43672458,142.3272211,185.0563972,30.75664341,116.5378167,150.6372424,46.33676079
animation_25.jpg2,animation_25,2,#a26a38,162,106,56,64.26438731,40.7604333,49.2387167,64.53406237,39.12451082,69.81041534,36.404989,84.25869989,70.45589952,119.717186,64.64822492,92.59565641,111.9768664,158.1508177,49.61063938,86.46920123,127.0752139,15.9073743
animation_25.jpg3,animation_25,3,#5b301d,91,48,29,36.86196433,39.33497549,59.21334299,79.6989493,35.12207479,82.92719851,54.3820851,110.443943,78.18534343,136.4737314,59.48844946,99.41736996,91.14665585,142.6040815,77.07542766,70.59812285,119.8754077,25.5007439
animation_25.jpg4,animation_25,4,#686d71,104,109,113,45.83654155,8.43037816,32.11793868,54.35324079,67.04096282,107.4823563,61.04848879,111.9992067,73.16055304,128.1425101,28.46583789,66.32031648,85.15524977,132.8089452,90.41134022,70.57237759,115.8759163,52.42759996
animation_25.jpg5,animation_25,5,#0f0c1a,15,12,26,9.733824386,50.40800006,74.27137362,96.4436658,67.23832342,117.7469769,82.19627622,140.7958813,90.73643061,153.1414964,55.1382599,101.7126379,72.08589059,128.2268898,113.9451055,67.07742901,121.8810261,63.39987938
animation_25.jpg6,animation_25,6,#dedcdd,222,220,221,87.94255907,34.364616,10.27245664,12.09492958,87.11392071,109.6943406,68.79207841,97.78427776,83.76904258,120.5719733,50.24427968,50.96881031,109.3126913,144.2619337,83.51705681,89.81796806,117.9613075,70.01702815
animation_25.jpg7,animation_25,7,#c5b1b0,197,177,176,74.23206744,21.65022651,8.578066192,27.26103685,72.38268653,99.37188988,61.21957984,98.51231856,79.96847936,123.6298586,45.53026091,60.24375704,99.72772339,138.7641865,77.70831889,78.78567078,112.2416211,55.98812359
animation_25.jpg8,animation_25,8,#b48474,180,132,116,63.60574502,23.46840434,29.18587607,46.52904902,51.46782017,82.13195939,50.72638855,95.0342211,77.13284201,125.8043971,52.46452455,77.76325306,98.1132896,141.4499373,65.40151166,73.76225452,112.2753351,34.85379802
animation_25.jpg9,animation_25,9,#a62729,166,39,41,70.38884984,61.84702438,72.04708832,86.53377675,14.0761637,49.10584783,70.42091865,113.4624986,104.8064775,155.1931354,89.72937458,121.4299538,98.79582748,141.7637022,66.69336063,68.3514961,105.7767303,26.52150292
animation_25.jpg10,animation_25,10,#21305e,33,48,94,37.50684255,45.02470915,64.65844993,84.88943948,77.57002121,123.617121,94.29278971,148.8075255,103.6211451,162.4444907,51.88866019,92.34144211,52.09636042,105.1915414,121.8356708,50.17840159,101.5530617,74.13253963
animation_26.jpg1,animation_26,1,#314c73,49,76,115,40.93492502,33.52005166,52.43382222,72.71132688,78.50843776,122.8126428,85.92226551,138.6220678,93.87492083,150.8858809,39.12504179,78.5971364,62.71550978,112.6268244,114.9772452,57.64228501,106.0267688,70.90522861
animation_26.jpg2,animation_26,2,#5b6e7f,91,110,127,47.07872574,14.51073768,34.37872044,55.80889505,73.92726037,114.738759,69.43042584,119.5609333,78.64729939,133.179747,26.35594517,64.29145044,79.99669712,127.0662262,99.01208816,68.37561004,113.3411603,60.82184065
animation_26.jpg3,animation_26,3,#edeff6,237,239,246,94.55021377,41.05737703,17.16819988,6.619228561,93.49026885,114.165903,75.05372015,100.5948204,89.03071279,122.920014,55.02177908,49.92218707,112.1418253,144.6097561,87.99029131,93.1069409,118.2110659,76.85313424
animation_26.jpg4,animation_26,4,#8194a6,129,148,166,61.60808911,13.81565624,21.0367778,41.35261361,79.16196894,114.5818044,69.67040323,113.9240736,79.99408253,129.3106463,29.03474873,54.85408816,87.06039177,129.3878359,95.5855725,73.13821944,112.2407291,64.42821428
animation_26.jpg5,animation_26,5,#dcdcdd,220,220,221,87.78814097,34.2055631,10.09567228,12.22455056,87.47933041,110.2829818,68.77919063,97.87820362,83.41520701,120.2510706,49.68802093,50.26416341,109.3586703,144.3939045,83.90966021,90.0631665,118.3627065,70.29923272
animation_26.jpg6,animation_26,6,#3d75ad,61,117,173,59.51902641,35.74959956,46.18415551,62.91358693,90.73255915,130.4578609,92.90344401,140.3956796,99.44523402,151.5764495,39.0692045,67.70494626,66.21234498,108.8581188,119.9010026,62.08327672,102.6730979,81.55036128
animation_26.jpg7,animation_26,7,#9bc8e7,155,200,231,81.37239974,32.87949392,21.48130332,30.38968315,96.2906484,126.2211328,81.47107676,116.9678772,88.88606472,130.2079451,38.81411628,42.94882261,96.44370739,131.6858096,103.9979165,83.95696794,114.720287,81.03998349
animation_26.jpg8,animation_26,8,#242c4e,36,44,78,30.03276391,41.78754055,63.24875119,84.37420485,72.76859844,120.0160557,87.78645679,143.3529671,97.15223736,156.8578081,48.70564385,91.51194203,58.71485366,112.5572272,116.6576357,54.43206946,106.9396005,68.37128427
animation_26.jpg9,animation_26,9,#110e24,17,14,36,16.55122322,51.01425342,74.32865011,96.23367964,69.35397523,119.3698337,87.15382233,145.1898399,96.14604415,158.0969855,56.47750937,102.2335145,65.2594092,121.3927334,117.5369124,61.63462023,116.379478,66.73051812
animation_26.jpg10,animation_26,10,#5ca2d4,92,162,212,72.07937204,34.66753267,35.75578664,48.82793794,97.53565336,132.9806791,89.82629605,131.6308182,94.83862799,141.5504134,35.50751855,51.905983,81.8972116,119.4813437,116.0162164,74.98104748,109.7353244,84.95437717
animation_27.jpg1,animation_27,1,#7ccada,124,202,218,81.0579067,34.43830581,25.23103056,34.11164462,100.6830111,131.9253256,76.74542761,111.8044276,78.96341176,119.3431939,30.93773174,31.52600465,105.2147744,142.6704664,104.140501,94.28064951,127.6453048,83.08350918
animation_27.jpg2,animation_27,2,#5ebbcb,94,187,203,76.50368605,33.34363668,29.18901064,40.57945539,100.5650246,134.0865893,76.3429897,114.036421,76.43662431,119.142762,24.81878046,32.12363682,103.3493766,142.5239494,106.5057328,93.98436516,129.6422632,83.00268152
animation_27.jpg3,animation_27,3,#3a3d32,58,61,50,26.20747347,29.35760955,53.05500636,75.1995645,60.63765653,107.2490701,57.71244156,115.1771453,68.17372702,128.9495452,37.26125895,82.12494331,88.40858871,141.2867316,92.23271015,75.98817825,127.0150858,47.49186903
animation_27.jpg4,animation_27,4,#dddddd,221,221,221,88.11542344,34.5304232,10.41102313,11.88457693,87.59838383,110.2178758,68.51192829,97.33218663,83.17313178,119.7817746,49.92626856,50.20586333,109.9492215,144.9830334,83.54910316,90.58879338,118.8385583,70.31586464
animation_27.jpg5,animation_27,5,#760919,118,9,25,55.36781258,57.95605243,73.24673532,90.8538321,15.36796201,63.84458321,71.70679911,121.3334688,101.8729786,156.9000006,83.15740238,119.9773373,88.74147946,136.0039336,78.06987435,61.84560421,106.3958488,28.37848215
animation_27.jpg6,animation_27,6,#c00a2a,192,10,42,83.97522804,74.6757927,82.38042454,94.55130459,22.38070065,37.61193249,81.00645367,118.6510573,117.1530108,164.8801694,103.3784905,132.9334062,105.2496287,144.306599,68.655657,72.94851279,103.941039,38.50705347
animation_27.jpg7,animation_27,7,#877e51,135,126,81,58.65307276,26.00881652,36.14724907,54.07393591,59.57224279,93.38747191,32.32733493,83.86661068,54.21396589,106.5737681,42.75079122,71.09711526,111.1693941,158.4695527,63.93850798,91.10484658,133.8717638,36.90983058
animation_27.jpg8,animation_27,8,#e7e827,231,232,39,123.4685333,92.43358563,86.03529255,85.91493681,103.4331496,107.4798212,46.24285099,14.08149728,62.88201404,66.27242242,100.56123,101.0346867,179.324982,222.3955497,46.32596308,154.9611535,188.3014187,81.20516342
animation_27.jpg9,animation_27,9,#0b0707,11,7,7,2.425799031,51.44322774,75.55876085,97.85248199,64.61443435,115.425542,76.40181139,135.6077251,84.72339698,147.619398,55.65434143,102.6583282,80.68274923,136.8555755,109.5212657,73.9729028,128.7412235,59.50631744
animation_27.jpg10,animation_27,10,#9adce9,154,220,233,86.73788498,37.41070578,22.74424756,27.1404179,101.6170828,130.0675817,76.84520872,108.3640167,80.88031588,118.1971433,37.68279895,31.34407715,109.2972992,145.0232488,101.2954919,96.64059461,127.5202171,83.74136382
animation_3.jpg1,animation_3,1,#207745,32,119,69,61.47357797,43.82841225,54.3943977,70.37717772,89.47720694,127.0701907,44.64519669,92.56656023,32.80607467,90.5915586,30.4014306,59.1880975,124.3122987,173.8570991,90.44261276,112.9754195,159.1117957,67.68030255
animation_3.jpg2,animation_3,2,#bac39d,186,195,157,79.90336491,31.30610255,20.53299767,30.66294508,80.02186492,105.107568,46.28290102,79.82805668,61.13254448,100.9871607,43.7276623,52.01654085,119.3911114,160.5699651,69.56450749,99.69041973,134.7682446,58.39342733
animation_3.jpg3,animation_3,3,#a58a4c,165,138,76,69.26256437,37.13111058,41.401829,55.3081879,56.5629588,83.78798957,25.99218242,73.36226593,56.91149007,104.0288418,55.83004146,78.53989094,120.0965906,165.8872719,50.1866635,96.99078457,136.8632885,32.47231169
animation_3.jpg4,animation_3,4,#0d2408,13,36,8,24.21377083,46.92139196,69.3026914,90.78692425,69.94570286,117.5866891,58.82940074,117.6293757,61.34068866,124.5255072,44.64741579,90.03852854,101.0285936,155.8883984,99.21169241,92.096933,144.9152632,56.66524028
animation_3.jpg5,animation_3,5,#53472d,83,71,45,35.37124831,28.80862183,50.14498603,71.46029364,51.69956133,96.17464391,46.61032397,104.1146041,63.68120683,123.0663873,43.20405434,83.94334671,96.15716931,147.8202401,79.12607389,79.27752538,128.4096861,35.34939728
animation_3.jpg6,animation_3,6,#f2f7eb,242,247,235,96.78454159,43.46148944,19.92399365,7.259063349,93.86240176,112.9341534,68.80952511,91.06021867,82.66562464,113.8316833,56.13320502,48.66536741,120.4139528,154.2369702,81.71051861,100.6269352,126.7779833,75.41058089
animation_3.jpg7,animation_3,7,#7fa985,127,169,133,70.30538297,28.34042833,28.53113568,43.11499027,83.74002348,115.3538221,45.54030478,86.44314231,50.59912488,97.21124359,29.25556022,46.46016447,117.1592221,161.6049823,79.81602733,101.5166772,141.3810766,61.73103605
animation_3.jpg8,animation_3,8,#085122,8,81,34,49.07666186,45.9784801,62.09369572,80.62501106,82.47233862,123.9137014,46.00280702,99.99637549,37.9353122,100.1861605,35.66081804,72.85597816,118.9869112,171.1488977,92.46554884,108.4908917,157.7544845,62.70666154
animation_3.jpg9,animation_3,9,#dcdddb,220,221,219,87.99616292,34.42201645,10.34422318,12.06171007,87.52395679,110.1657164,67.60509909,96.35604737,82.16152675,118.6826035,49.57999743,49.79851024,110.6735732,145.9561146,82.92115723,91.31144098,119.8266884,69.99387731
animation_3.jpg10,animation_3,10,#5a8e58,90,142,88,65.7538019,37.14471309,43.91844046,58.91740163,83.33982344,117.3703203,36.91606353,83.29578189,35.90077381,89.34088144,32.47506056,56.04539803,123.6807958,171.42266,79.31327524,109.033009,152.5713244,60.35308313
animation_4.jpg1,animation_4,1,#942417,148,36,23,66.83221144,61.5002997,73.13301032,88.49302732,8.322487457,50.7365541,64.89920942,109.7376624,99.19205834,150.2991178,87.95644896,120.9722922,102.5698996,147.5738822,63.81659567,73.62223095,113.3594963,20.31669726
animation_4.jpg2,animation_4,2,#040203,4,2,3,0.972081349,52.90473727,77.02272938,99.31763615,65.76951961,116.67485,77.70859587,136.9665276,85.58581726,148.5630848,56.58749344,103.6725077,80.6653442,136.9650356,110.9866022,74.56118752,129.4396461,60.93526177
animation_4.jpg3,animation_4,3,#2d1917,45,25,23,15.96981947,43.66667566,67.26388311,89.32523296,52.19074015,102.476975,69.00145149,127.4069933,83.35444545,145.0682144,55.17210093,100.4315742,79.83030379,134.6782029,98.09441352,67.3242348,121.0169446,47.04274119
animation_4.jpg4,animation_4,4,#587594,88,117,148,52.26286191,20.96050397,35.80299556,55.63729072,80.09928934,120.0525101,77.66556232,126.1493958,85.83967537,138.9550827,29.164423,63.18876819,75.4113323,120.6540109,105.8952862,65.81555402,108.9634273,68.31237115
animation_4.jpg5,animation_4,5,#a86743,168,103,67,63.04043193,38.54290707,47.32418023,63.01934217,36.06164674,68.05503534,43.74585742,90.44511646,76.64016071,126.2878315,64.84390749,93.36032442,105.7025787,151.1119971,53.98120451,79.3919029,119.5459228,16.45955914
animation_4.jpg6,animation_4,6,#c8b6a0,200,182,160,76.26138995,25.49141288,14.09591328,28.57516698,71.34674821,96.53882918,51.43544839,87.39988011,71.59765509,113.75782,46.95043268,60.16445412,109.3680135,149.6238862,68.73069239,87.69781451,121.8322445,52.1382314
animation_4.jpg7,animation_4,7,#d29e4f,210,158,79,84.35056899,51.3851258,50.00488527,58.36078891,57.66074711,73.40815663,30.40454119,63.56515919,66.52067649,105.0852537,71.94031519,88.56421307,130.8084647,173.9042012,34.23947319,104.5562878,139.7037054,35.42014579
animation_4.jpg8,animation_4,8,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
animation_4.jpg9,animation_4,9,#474242,71,66,66,28.5463565,25.22811024,49.29830693,71.5778943,59.23529963,105.3967365,62.45879062,118.5782125,75.01024552,134.5510724,37.89347501,81.65722813,81.14971342,133.2454446,93.53874427,67.94799885,118.5234952,47.86123392
animation_4.jpg10,animation_4,10,#de6781,222,103,129,76.93991249,49.88993308,53.09376964,64.48871338,44.61712499,66.84165958,78.79370532,117.7045357,109.5760393,157.1222146,80.24812898,104.6737373,86.24604269,122.9782464,76.6127188,54.3394242,84.97517481,45.00545499
animation_5.jpg1,animation_5,1,#717d79,113,125,121,51.60851419,5.773317249,26.90100688,48.95556698,70.0519258,108.2551334,56.5409836,105.6670582,67.86612849,121.1655734,25.46472457,60.28148427,92.35493476,138.8307984,86.83053391,77.24397113,120.7331138,53.14381264
animation_5.jpg2,animation_5,2,#91bbba,145,187,186,74.42552956,24.31623236,15.43870796,30.77279074,88.81868418,119.771664,64.32587055,101.7560684,71.0007378,114.1356477,29.09734748,39.80539403,105.2160019,145.361833,91.35466755,90.82912656,126.5030002,70.25196087
animation_5.jpg3,animation_5,3,#a5773d,165,119,61,66.90431523,40.14420883,46.86459125,61.41384804,45.87481993,74.2094569,30.71782137,78.44288796,64.84569647,112.9466345,62.20212419,88.0160249,116.4317297,162.4747805,47.45931149,91.66552094,131.8381922,21.94949186
animation_5.jpg4,animation_5,4,#514335,81,67,53,31.56926694,26.65176335,49.5542156,71.44090708,52.3180286,98.00129315,53.70371482,110.5562786,69.78921562,129.2323451,42.12912991,84.20342829,88.84631145,140.6867216,84.45325728,72.76068094,122.6131527,38.73246677
animation_5.jpg5,animation_5,5,#0a0b0e,10,11,14,3.344800832,50.57339112,74.68641862,96.97894649,65.96243637,116.6512881,77.00795393,136.0963084,84.80380846,147.6209591,54.21685073,101.2579916,79.64521517,135.7567014,110.4005737,73.45188282,128.1561274,60.58093474
animation_5.jpg6,animation_5,6,#24a7c0,36,167,192,71.60120597,35.01019393,36.66080964,49.88205205,102.1156479,138.5629989,80.88699505,121.848038,78.98150415,124.5229579,20.82762066,37.14641693,97.81808801,138.2381191,113.2602011,91.46083774,129.14572,85.68826102
animation_5.jpg7,animation_5,7,#0f4356,15,67,86,32.10211936,33.20262772,54.85402181,76.19840725,78.94518208,125.2275446,77.33104574,132.0324357,81.00253732,139.8874216,30.48206965,75.69128205,75.90365434,127.6201686,111.9582254,71.32896946,121.4036783,68.36574317
animation_5.jpg8,animation_5,8,#0f708d,15,112,141,51.67354224,29.34313464,43.82817024,62.73357818,89.76180947,131.5615378,80.28702242,129.3869267,81.78092205,135.319746,20.66464493,58.51345417,81.11953103,127.2161192,113.6821741,76.43660853,120.5351909,76.64447562
animation_5.jpg9,animation_5,9,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
animation_5.jpg10,animation_5,10,#d9b97e,217,185,126,83.99797236,41.3815154,34.37313888,41.54026831,67.89382406,86.60625466,37.3076089,68.45692353,64.98870128,102.8283592,60.61065613,72.15795449,125.5574483,166.928627,49.23713779,101.2842606,135.1331819,45.89801539
animation_6.jpg1,animation_6,1,#dddddc,221,221,220,88.09141083,34.50881049,10.39854304,11.92152362,87.46737722,110.0428698,68.06022859,96.81984981,82.75576108,119.3130023,49.88802442,50.17600938,110.2979201,145.4354644,83.13462626,90.88715873,119.2318443,70.08124037
animation_6.jpg2,animation_6,2,#b23819,178,56,25,77.80811487,66.68673302,74.81931362,87.73012171,17.56611109,40.78775847,62.95461029,101.9075836,99.98011272,146.9991248,93.71973073,123.0325779,113.1474387,156.0098237,53.40894841,82.8033919,118.3290603,22.34897842
animation_6.jpg3,animation_6,3,#834630,131,70,48,50.31599407,38.23003057,53.42280434,71.9445456,29.81242461,72.37652044,51.10430043,102.9001461,80.2782289,134.7030442,63.33948506,98.17996425,95.42214265,143.6406367,66.37359135,70.79465827,115.6866659,16.5531327
animation_6.jpg4,animation_6,4,#c28539,194,133,57,79.38185681,51.98983457,54.38126961,65.01785211,48.32500634,66.70272943,31.47596175,69.77236197,69.51362127,111.5291844,74.02397126,95.22478535,126.9575848,171.1872318,34.25948446,100.1824359,136.8993765,26.24452021
animation_6.jpg5,animation_6,5,#d1b676,209,182,118,83.25956813,41.99129509,36.20530668,43.90266872,68.28632397,87.70651538,33.99063341,66.40186705,61.65400994,99.93379222,59.96423315,72.0689828,127.1550224,169.2787348,48.59430817,103.2753582,138.0472848,45.6058285
animation_6.jpg6,animation_6,6,#341c16,52,28,22,19.57958619,42.71794654,65.93800341,87.83445272,48.5231003,98.64770547,65.68288037,123.9353251,81.68655565,143.0329342,55.84585046,100.4176574,82.39722221,136.7659506,93.96585873,68.20115882,121.3084251,42.80402604
animation_6.jpg7,animation_6,7,#433f41,67,63,65,27.19308952,26.57624491,50.65127505,72.93194331,60.04212834,106.57613,64.20551637,120.4527615,76.2594137,136.0082494,38.33063078,82.4784917,79.78410917,132.1636584,95.35658103,67.2285514,118.1733755,49.27692848
animation_6.jpg8,animation_6,8,#622115,98,33,21,43.40340708,48.09473222,66.18513711,85.5942099,24.51076347,74.15821976,60.79557644,114.5731795,87.88452689,144.9412322,70.47728743,109.3725105,90.4781977,140.823526,76.44633957,67.31996186,115.3869747,23.12940536
animation_6.jpg9,animation_6,9,#160e0c,22,14,12,5.756887725,49.08798858,73.16764796,95.444365,61.52196207,112.2043461,73.96083283,133.0670217,83.64435129,146.3484064,54.9114596,101.6416989,80.72728897,136.6406301,106.3627196,72.55920597,127.1149212,56.19758316
animation_6.jpg10,animation_6,10,#7f7972,127,121,114,51.37381204,5.337649215,26.9725707,49.07689735,63.1555798,100.8846502,53.85673706,103.3996758,69.6105467,122.8854783,32.70351239,65.99810676,91.83212934,138.3236414,81.32305488,74.21975712,117.613144,46.43632221
animation_7.jpg1,animation_7,1,#ce6539,206,101,57,79.76308848,57.98339089,62.33644715,73.51762627,31.23442845,47.98772495,53.18387554,89.50170219,90.8148004,134.9469961,85.21582082,110.0792838,116.2226744,158.2150401,43.40634816,86.13797532,120.2412261,21.22492284
animation_7.jpg2,animation_7,2,#99311b,153,49,27,66.66610892,58.73201753,69.82668307,85.02401708,12.08388376,51.4558178,60.75743236,105.4878218,95.4210376,146.0113926,85.19381434,117.4299224,104.2489009,149.3647863,60.1783456,75.44009362,115.1304147,16.4325282
animation_7.jpg3,animation_7,3,#5583b4,85,131,180,61.61250487,30.64636962,39.08299748,55.73263255,89.13670005,127.351318,88.05589128,134.0203998,95.17765562,145.9578465,35.59450378,62.16369826,72.09297915,113.6607778,114.5018744,65.12187308,104.3980955,78.48506603
animation_7.jpg4,animation_7,4,#6f4c5b,111,76,91,40.5504595,24.43708359,44.72147207,65.81506717,52.33354701,95.52795643,68.48320705,121.0353063,87.38135569,143.9677281,47.93858013,85.90063677,72.7760186,121.9811197,90.58175261,53.95715701,102.3637429,44.77011018
animation_7.jpg5,animation_7,5,#ae7c7f,174,124,127,60.69864783,21.08235447,29.33143032,47.74520887,52.96111421,85.8540304,60.48791175,105.5135996,84.59400449,134.6482636,51.6124877,78.68391482,87.86306946,130.8514183,75.10824473,63.8972658,103.1202011,40.50746514
animation_7.jpg6,animation_7,6,#a5b6c6,165,182,198,73.97399097,22.23051856,11.30214109,28.70261677,84.54968211,114.8708536,70.86594348,108.9354776,82.14095763,126.1335071,36.33863683,49.12324118,95.48238124,133.8364925,92.88913968,79.75129038,113.5412383,68.74013078
animation_7.jpg7,animation_7,7,#dfe0e0,223,224,224,89.10298768,35.51906522,11.40346259,10.90357846,88.54090901,110.8504473,69.0742956,97.28687502,83.53771831,119.6293993,50.50705432,49.80023583,110.7018423,145.4617275,83.91913594,91.3980651,119.2908803,71.22443326
animation_7.jpg8,animation_7,8,#e9b3a3,233,179,163,80.8807312,33.43005441,23.45755403,32.56830316,64.25516518,84.64314612,56.98470756,90.03388132,83.13721496,124.0235017,59.77949762,73.25789884,107.3761556,145.3685146,63.59758529,81.98519111,112.6569191,48.10701921
animation_7.jpg9,animation_7,9,#e9986c,233,152,108,82.72530107,46.95248568,44.61644517,53.17655966,49.83135149,65.0176165,47.7746559,80.3289134,82.39745737,123.0152068,73.53067043,91.52980827,117.3909828,157.6056342,43.7144854,88.92471654,120.9287879,33.0677145
animation_7.jpg10,animation_7,10,#40181d,64,24,29,25.53639722,44.28218296,66.51465874,87.95496713,43.84515225,93.95819191,70.93110754,127.8652141,89.79406932,150.2344075,61.13774186,104.4510663,76.00085347,129.654395,94.64855615,59.67388901,112.6600676,42.17279174
animation_8.jpg1,animation_8,1,#96c0d0,150,192,208,77.00846574,27.07469343,16.36673677,29.54190773,91.82337205,122.4881685,73.1482467,109.8434811,80.42489425,122.8630645,33.08749243,41.07977947,99.6576322,137.5541963,97.67894767,86.15403683,119.6375263,75.10726947
animation_8.jpg2,animation_8,2,#433328,67,51,40,25.27727396,32.82170079,56.11357588,78.09237267,51.30399733,99.09397954,58.20997087,115.9581595,73.63326925,134.1751617,46.41662944,90.03328731,86.09519641,139.1881627,88.67599824,71.11230722,122.5624085,40.48228504
animation_8.jpg3,animation_8,3,#e0c998,224,201,152,86.27240768,39.3756433,27.79032307,32.98263901,74.13881165,93.06977787,44.03728695,72.32719453,67.3427441,103.5628949,57.46077504,64.95449804,124.0990186,163.9832053,56.80436355,100.7965359,133.1502066,52.89079583
animation_8.jpg4,animation_8,4,#9f6525,159,101,37,67.5424028,47.82335673,56.01111291,70.41295128,38.1178643,66.62507599,33.50497425,80.69635132,69.81947012,118.0412058,70.25584697,97.9050006,118.0148789,164.5509477,44.51626974,92.20269754,132.6882771,13.94251294
animation_8.jpg5,animation_8,5,#fafbf9,250,251,249,98.50078431,44.92286643,20.81853663,1.852995412,95.30502914,113.9173621,73.77355354,95.95459403,87.98931484,119.1955973,58.34342219,50.25464356,118.0288697,150.2545084,85.22378191,98.32374399,122.6548566,77.92188879
animation_8.jpg6,animation_8,6,#d8b42f,216,180,47,100.434448,70.55174003,67.46695238,72.06303058,74.48636001,82.70417819,28.23361588,41.46544002,61.58716552,88.77149824,85.3468754,96.1763971,153.203446,196.8165541,26.43817621,127.4413045,162.0458872,52.50870986
animation_8.jpg7,animation_8,7,#598fa6,89,143,166,60.42229929,21.34496144,29.85936106,48.26425122,87.31947895,124.9647878,74.548755,119.7063608,79.32097856,129.3079962,21.32122669,50.3938866,87.16442756,130.1902729,104.5778612,77.69763454,117.993706,72.47750943
animation_8.jpg8,animation_8,8,#a58c7b,165,140,123,61.72586894,15.66190541,22.6914587,42.41431528,59.57454988,91.73004403,48.96338422,94.24312962,70.68133844,119.9178069,42.97778563,68.41774868,99.26500794,143.2839473,70.16238726,77.78740473,117.3281877,41.30534634
