word,freq
character,2482
like,1860
girl,1711
end,1620
real,1585
rachel,1554
story,1471
train,1412
thriller,1289
gone,1237
love,1215
see,1204
time,1129
good,1083
know,991
think,978
go,978
read,974
way,973
get,935
well,924
day,892
put,888
page,876
would,833
great,831
make,804
even,803
much,786
megan,780
people,776
feel,769
hawkin,768
life,765
m,756
mystery,729
anna,707
twist,705
first,698
live,696
novel,686
three,685
want,683
narrator,683
didn,680
keep,673
could,664
every,662
say,652
author,628
plot,618
couldn,610
someth,602
turn,598
enjoye,595
also,593
thought,582
different,578
main,564
point,563
couple,562
reader,557
find,557
look,552
kept,545
still,541
women,538
bit,525
husband,524
paula,523
alcoholic,508
l,505
book,504
house,503
star,500
take,497
recommend,491
written,489
though,487
many,486
little,481
lot,476
woman,474
ve,472
interest,466
made,462
found,452
new,448
definite,447
told,446
perfect,440
unreliable,439
another,437
5,436
back,431
start,429
felt,424
re,423
figure,418
ride,417
psychological,416
thing,416
next,416
right,414
stop,412
two,410
happen,410
never,402
ex,402
part,399
review,397
drink,397
work,392
view,390
job,390
g,387
come,386
seem,384
chapter,382
person,381
happene,376
tom,374
guess,373
suspense,373
slow,371
pace,371
writ,371
miss,370
quite,370
hard,369
got,369
wife,367
sure,365
tell,365
4,363
actual,361
high,358
become,355
done,351
try,344
london,338
better,338
com,337
d,335
away,334
name,330
wasn,322
everyone,320
fast,319
e,318
last,317
compare,311
jes,310
together,309
3,308
best,308
everyth,307
enjoy,304
mind,303
use,297
home,294
final,294
goe,291
around,288
past,287
enough,286
kind,286
turner,285
year,280
th,280
jason,280
bad,278
window,276
starte,273
surprise,271
alway,268
although,267
wante,267
de,267
fact,266
involve,266
night,265
complete,264
however,262
finishe,261
doesn,260
pretty,260
help,260
quick,256
long,256
beginn,244
believe,244
almost,241
u,241
drunk,241
let,240
ll,239
lost,238
flawe,237
la,237
whole,236
someone,236
scott,236
stor,235
finish,233
anyone,233
anyth,233
along,232
wait,230
movie,229
yet,228
dark,228
hate,226
must,225
head,223
often,223
suspenseful,223
understand,222
maybe,220
murder,218
change,218
event,218
wow,216
comparison,216
morn,216
took,215
particular,215
man,214
female,213
thrill,213
place,212
secret,212
problem,212
left,212
said,210
imagine,210
dai,210
isn,210
may,209
remember,209
happy,208
ever,207
reason,207
n,206
watch,205
especial,205
o,203
spoiler,201
total,200
hype,199
move,199
certain,198
easy,198
gues,197
f,196
noth,195
might,195
voice,193
throughout,193
truth,193
excellent,192
sometime,192
since,191
debut,191
friend,190
mean,190
amaz,189
wonder,189
alcoholism,188
piece,188
saw,187
old,187
gett,186
create,186
que,184
without,183
overall,183
perspective,181
protagonist,181
other,180
able,180
full,178
divorce,176
won,176
gripp,176
crazy,176
lead,176
worth,175
reveal,175
begin,173
fun,173
flynn,172
similar,172
style,172
absolute,171
un,171
compell,171
track,170
ye,170
blackout,170
probab,170
realize,167
mak,167
honest,167
lo,167
line,167
police,167
perspect,166
forward,166
attention,166
self,166
