word,freq
lolita,1148
nabokov,1110
humbert,962
love,952
time,743
story,628
novel,627
like,624
read,582
make,555
think,542
beautiful,542
real,538
character,521
way,515
language,502
reader,500
feel,491
written,474
first,470
word,469
even,462
writ,453
would,451
ever,426
know,424
girl,402
well,394
say,388
year,384
end,359
ve,353
much,350
prose,349
man,348
m,347
get,341
see,339
could,337
never,336
life,333
book,323
many,321
mind,312
also,309
subject,305
work,304
english,294
matter,293
want,291
go,291
narrator,283
pedophile,280
people,274
find,271
thought,268
lo,266
every,264
old,263
use,262
yet,256
point,253
good,247
u,247
great,246
re,246
little,242
though,242
take,238
look,237
still,237
part,236
author,234
understand,234
disturb,232
best,230
come,228
young,225
dolore,219
style,218
page,217
child,216
made,216
writer,213
someth,209
put,204
nymphet,199
brilliant,196
review,196
sexual,191
literature,191
thing,190
favorite,190
fact,190
write,189
world,188
actual,187
found,184
said,184
d,182
tell,179
almost,177
felt,175
age,175
must,175
classic,174
long,172
complete,172
line,172
th,170
may,169
alway,169
certain,168
obsession,168
true,167
didn,164
describe,164
second,164
star,163
amaz,163
view,161
quite,160
desire,160
seem,160
play,159
literary,159
two,159
away,158
interest,157
believe,156
e,156
however,155
vladimir,153
tru,153
person,152
experience,152
mean,152
back,151
anyth,151
hard,151
perfect,151
l,150
might,149
masterpiece,149
g,149
absolute,147
sure,147
moral,146
bit,146
last,146
high,144
another,143
anyone,142
become,142
relationship,142
kind,142
course,142
definite,141
human,141
despite,141
heart,140
art,139
hate,139
without,137
plot,137
disgust,137
simp,137
final,137
action,137
geniu,136
light,136
right,136
probab,135
sense,135
let,134
recommend,134
question,134
12,132
sin,130
name,130
try,130
enjoy,130
everyth,128
keep,127
tak,125
better,125
sentence,125
realize,124
idea,124
beauty,124
turn,124
self,124
noth,124
h,124
haze,123
monster,123
able,122
reason,122
around,122
least,122
soul,121
main,120
de,119
far,119
got,117
day,117
la,117
lot,117
toward,116
new,115
isn,115
perhap,115
version,115
pedophilia,114
deep,114
description,114
fire,114
ye,113
three,111
ll,111
trip,110
open,110
since,110
ta,110
different,110
dark,110
iron,109
lust,109
enough,108
eye,108
funny,108
f,108
sad,107
french,107
controversial,106
american,106
o,106
tongue,106
leave,106
protagonist,105
unreliable,105
wrong,104
although,104
everyone,104
someone,104
whole,103
left,103
lee,103
show,102
often,102
narrat,102
sick,102
place,102
difficult,101
else,101
sometime,101
step,100
jeremy,100
mother,100
help,100
n,99
call,99
com,98
wonderful,98
doesn,98
piece,98
entire,97
clear,97
russian,97
wante,97
couldn,96
create,96
america,95
rather,95
hand,94
school,94
start,94
master,94
sympathy,93
told,93
tale,93
dol,93
nature,93
scene,92
cannot,92
daughter,92
emotion,92
wonder,92
side,91
maybe,91
worth,91
oh,91
fall,91
5,90
feeling,90
happen,89
knew,89
stand,88
finishe,88
especial,88
took,88
un,88
theme,88
throughout,87
fiction,87
later,87
wasn,87
nabakov,87
full,86
loin,86
victim,85
sex,85
head,85
act,85
uncomfortable,84
nee,84
other,84
poetic,84
stop,83
given,83
seduce,83
bad,83
creepy,83
state,83
imagine,82
lost,81
remember,81
paragraph,81
sort,81
note,81
content,80
les,80
teeth,79
childhood,79
speak,79
manage,79
particular,79
wrote,78
opinion,78
past,77
se,77
talk,77
surprise,77
taboo,77
enjoye,77
hh,77
century,76
charm,76
starte,76
que,76
list,75
power,75
twiste,75
romance,75
appreciate,75
tragic,75
done,75
extreme,74
somehow,74
detail,74
crime,74
adult,73
easy,73
case,73
shock,73
voice,73
seen,73
admit,73
romantic,73
una,72
topic,72
middle,72
half,72
tap,72
beginn,71
exact,71
forget,71
suppose,70
tip,70
chapter,70
acros,70
mak,70
wordplay,70
consider,70
friend,69
movie,69
upon,69
watch,69
passage,69
example,69
change,69
rape,68
begin,68
force,68
reference,68
al,68
near,68
y,68
pure,68
easi,67
along,67
humor,67
fascinat,67
glad,67
strange,66
greatest,66
narration,66
incredible,66
annotate,66
reality,66
clever,66
ten,66
poetry,66
whether,66
ago,66
poor,65
ultimate,65
perspect,65
complex,65
mo,65
instead,65
twelve,65
expect,65
palate,65
sound,65
honest,65
finish,65
sympathetic,65
level,65
care,65
le,64
four,64
pick,64
total,64
slow,64
powerful,64
form,64
constant,63
goe,63
da,63
attempt,63
con,63
term,62
move,62
pretty,62
sympathize,62
due,62
god,62
society,62
edition,62
mere,62
already,61
non,61
en,61
plain,61
simple,61
hope,61
abuse,61
reread,61
road,61
give,61
wish,61
incredib,61
lola,61
affair,61
indee,61
arm,60
obsesse,60
evil,60
doubt,60
situation,60
culture,60
film,60
follow,60
sorry,60
game,59
personal,59
inside,59
children,59
truth,59
close,59
decide,59
within,58
considere,58
hear,58
death,58
event,57
terrible,57
important,57
exist,57
ma,57
libro,57
wow,57
present,57
woman,57
passion,57
ask,57
nat,57
calle,57
together,56
mov,56
horrible,56
won,56
short,56
favourite,55
despicable,55
set,55
add,55
gett,55
older,55
alone,55
face,55
mi,55
allow,54
mental,54
tragedy,54
haven,54
deserve,53
su,53
top,53
emotional,53
whatever,53
utter,53
listen,53
obvious,53
rich,53
innocent,53
rare,53
charlotte,52
pleasure,52
next,52
morn,52
heard,52
witty,52
lead,52
happy,52
develop,51
original,51
murder,51
normal,51
gave,51
mention,51
explain,51
p,51
effect,51
beyond,51
seeme,50
exquisite,50
challenge,50
stay,50
came,50
por,50
fair,50
quote,50
wouldn,50
went,50
object,50
men,50
live,50
phrase,49
del,49
today,49
lover,49
aware,49
die,49
drawn,49
allusion,49
continue,49
modern,49
several,49
2,48
third,48
excellent,48
justify,48
ear,48
impossible,48
saw,48
couple,48
cover,48
night,48
erotic,48
tr,48
became,48
single,47
fantastic,47
initial,47
feet,47
moment,47
type,47
ful,47
rest,47
either,47
innocence,47
mr,46
ser,46
horror,46
order,46
disguste,46
turne,46
dirty,46
whose,46
learn,46
lyrical,46
known,46
si,46
los,46
el,46
kept,46
forever,45
remind,45
base,45
quilty,45
journey,45
perverse,45
choice,45
guy,44
possib,44
convinc,44
obviou,44
control,44
laugh,44
fine,44
masterful,44
image,44
manipulat,44
di,44
small,44
sock,44
taken,43
possible,43
creat,43
careful,43
narrate,43
stor,43
ability,43
insight,43
claim,43
hold,43
vocabulary,42
pity,42
dotte,42
among,42
psychological,42
agree,42
intense,42
murderer,42
country,42
father,42
pain,42
jury,42
kubrick,42
general,41
aside,41
aspect,41
madnes,41
misse,41
behavior,41
wait,41
share,41
clas,41
escape,41
picke,41
draw,41
car,41
c,41
slack,41
account,41
black,41
gorgeou,40
run,40
20th,40
manipulate,40
subtle,40
soon,40
mastery,40
spoiler,40
twist,40
como,40
job,40
disturbe,39
giv,39
study,39
excuse,39
na,39
strong,39
behind,39
il,39
essential,39
month,39
women,38
attention,38
mai,38
pervert,38
mad,38
skill,38
apart,38
crafte,38
need,38
dead,38
intelligent,38
vivid,38
secret,38
break,38
travel,38
cause,38
liv,38
picture,38
compell,38
figure,38
advantage,38
text,38
haunt,38
thorough,38
touch,37
para,37
1,37
achieve,37
chance,37
wit,37
somewhat,37
happene,37
anyway,37
50,37
purpose,37
intellectual,37
reaction,37
judge,37
imagery,37
big,37
social,37
per,37
reveal,36
challeng,36
thu,36
layer,36
lack,36
treat,36
desperate,36
predator,36
etc,36
explicit,36
thank,36
weird,36
empathy,36
dream,36
summer,36
depth,36
fun,36
perverte,36
wife,35
listene,35
unique,35
longer,35
hide,35
ho,35
aesthetic,35
copy,35
please,35
audiobook,35
remain,35
todo,35
memoir,35
us,35
convince,34
hero,34
tear,34
title,34
villain,34
similar,34
raise,34
audio,34
deal,34
hilariou,34
ha,34
rat,34
fancy,34
famou,34
popular,34
v,34
grow,34
result,34
lose,34
bring,34
che,34
issue,34
rate,33
capture,33
immediate,33
flow,33
4,33
forward,33
taste,33
annabel,33
pathetic,33
paint,33
guilty,33
humanity,33
pale,33
meet,33
stunn,33
notice,32
plan,32
answer,32
most,32
lov,32
male,32
meant,32
repuls,32
intention,32
european,32
forbidden,32
morality,32
pre,32
caught,32
okay,32
enjoyable,32
odd,32
crazy,32
criminal,32
slight,31
literal,31
dare,31
talent,31
metaphor,31
obra,31
horrify,31
recommende,31
tone,31
pun,31
fille,31
suggest,31
late,31
value,31
boy,31
explore,31
choose,31
sexuality,31
3,31
14,31
manner,31
poem,31
paedophile,31
fell,31
teen,31
critic,31
will,31
cry,30
fuck,30
room,30
quick,30
stomach,30
insane,30
norm,30
kill,30
count,30
elegant,30
one,30
began,30
unlike,30
loud,30
root,30
um,30
brain,30
met,30
gues,30
body,30
poet,30
superb,30
youth,30
era,30
dear,30
playful,30
sua,30
born,30
special,30
remarkable,30
est,30
expecte,30
sleep,30
ruine,30
passionate,30
accept,29
catch,29
damn,29
brought,29
fictional,29
k,29
confession,29
joy,29
provide,29
presente,29
100,29
fear,29
ne,29
este,29
ele,29
pull,29
selfish,29
eloquent,29
translation,28
comedy,28
admire,28
motel,28
college,28
mine,28
white,28
sheer,28
encounter,28
intrigu,28
vile,28
obsess,28
eventual,28
equal,28
hell,28
delight,28
usual,28
monstrou,28
natural,28
genuine,28
blame,28
post,28
stuff,28
neede,28
none,28
perversion,28
offer,28
realise,28
apparent,28
annotation,28
core,27
problem,27
glimpse,27
seriou,27
physical,27
neither,27
circumstance,27
immoral,27
intereste,27
grown,27
speaker,27
except,27
law,27
poignant,27
afterword,27
adolescent,27
fate,27
europe,27
affection,27
historia,27
understood,27
shall,27
struck,27
sea,27
fan,27
number,27
li,27
simultaneous,27
respect,27
pay,27
immortality,27
r,27
afraid,27
uno,27
guilt,27
compare,26
free,26
publishe,26
professor,26
sitt,26
psyche,26
serious,26
hurt,26
cosa,26
overall,26
letter,26
satisfy,26
seek,26
relate,26
ende,26
looke,26
13,26
broke,26
quality,26
walk,26
common,26
john,26
amaze,26
magic,26
large,26
imagination,26
somewhere,26
require,26
conflict,26
introduction,26
http,26
huge,26
sight,25
describ,25
history,25
seduct,25
ya,25
finest,25
spend,25
week,25
suffer,25
marry,25
struggle,25
pero,25
marrie,25
prove,25
joke,25
reputation,25
outside,25
heartbreak,25
discover,25
mature,25
pornography,25
regard,25
home,25
playe,25
depravity,25
smart,25
house,25
involve,25
fantasy,25
recall,25
urge,25
frequent,25
captivat,25
trick,25
skin,25
intricate,25
public,25
livro,24
graphic,24
analysi,24
memory,24
necessary,24
individual,24
articulate,24
beside,24
personaje,24
check,24
trust,24
delicate,24
dictionary,24
material,24
interpretation,24
regret,24
difference,24
tendernes,24
structure,24
dr,24
b,24
compassion,24
variou,24
younger,24
perception,24
unable,24
cultural,24
otherwise,24
sublime,24
ignore,24
occasional,24
40,24
bore,24
delusion,24
10,24
controversy,23
ironic,23
no,23
impression,23
entertain,23
nice,23
storyline,23
surface,23
recent,23
shouldn,23
proces,23
portrait,23
pace,23
intende,23
awful,23
trie,23
ria,23
role,23
sobre,23
engag,23
tanto,23
identify,23
reache,23
female,23
adore,23
revolt,23
painful,23
protagonista,23
appeal,23
blis,23
critical,23
inner,23
library,23
future,23
attraction,22
twice,22
clue,22
reminde,22
major,22
cr,22
lie,22
sympathiz,22
deprave,22
impresse,22
appear,22
infinite,22
awarenes,22
novela,22
color,22
ug,22
breath,22
justification,22
immerse,22
trouble,22
detaile,22
shame,22
broken,22
er,22
message,22
gone,22
spite,22
esta,22
horrific,22
contain,22
spell,22
sensual,22
stick,22
creep,22
lad,22
familiar,22
capable,22
perfection,22
discus,22
impact,22
gentlemen,22
include,22
money,22
search,22
corrupt,22
creation,22
manipulation,22
magical,22
rapist,21
enchant,21
questo,21
profound,21
vida,21
descript,21
wind,21
becom,21
serve,21
mirror,21
kid,21
appropriate,21
encountere,21
grasp,21
dense,21
breathtak,21
despair,21
lik,21
gift,21
amor,21
existence,21
banne,21
br,21
erudite,21
humour,21
astound,21
personality,21
confuse,21
co,21
learne,21
fault,21
recognize,21
