"","UniqueCarrier","date","count"
"6041","US","2007-4-29",1299
"6042","US","2007-4-3",1446
"6043","US","2007-4-30",1430
"6044","US","2007-4-4",1444
"6045","US","2007-4-5",1456
"6046","US","2007-4-6",1459
"6047","US","2007-4-7",1145
"6048","US","2007-4-8",1321
"6049","US","2007-4-9",1448
"6050","US","2007-5-1",1412
"6051","US","2007-5-10",1440
"6052","US","2007-5-11",1442
"6053","US","2007-5-12",1120
"6054","US","2007-5-13",1332
"6055","US","2007-5-14",1418
"6056","US","2007-5-15",1398
"6057","US","2007-5-16",1415
"6058","US","2007-5-17",1426
"6059","US","2007-5-18",1426
"6060","US","2007-5-19",1121
"6061","US","2007-5-2",1424
"6062","US","2007-5-20",1329
"6063","US","2007-5-21",1416
"6064","US","2007-5-22",1398
"6065","US","2007-5-23",1412
"6066","US","2007-5-24",1430
"6067","US","2007-5-25",1429
"6068","US","2007-5-26",1079
"6069","US","2007-5-27",1134
"6070","US","2007-5-28",1370
"6071","US","2007-5-29",1404
"6072","US","2007-5-3",1442
"6073","US","2007-5-30",1418
"6074","US","2007-5-31",1434
"6075","US","2007-5-4",1445
"6076","US","2007-5-5",1103
"6077","US","2007-5-6",1334
"6078","US","2007-5-7",1428
"6079","US","2007-5-8",1410
"6080","US","2007-5-9",1426
"6081","US","2007-6-1",1437
"6082","US","2007-6-10",1321
"6083","US","2007-6-11",1410
"6084","US","2007-6-12",1392
"6085","US","2007-6-13",1407
"6086","US","2007-6-14",1413
"6087","US","2007-6-15",1416
"6088","US","2007-6-16",1143
"6089","US","2007-6-17",1322
"6090","US","2007-6-18",1411
"6091","US","2007-6-19",1395
"6092","US","2007-6-2",1117
"6093","US","2007-6-20",1405
"6094","US","2007-6-21",1413
"6095","US","2007-6-22",1413
"6096","US","2007-6-23",1141
"6097","US","2007-6-24",1320
"6098","US","2007-6-25",1408
"6099","US","2007-6-26",1390
"6100","US","2007-6-27",1402
"6101","US","2007-6-28",1412
"6102","US","2007-6-29",1415
"6103","US","2007-6-3",1322
"6104","US","2007-6-30",1140
"6105","US","2007-6-4",1411
"6106","US","2007-6-5",1395
"6107","US","2007-6-6",1407
"6108","US","2007-6-7",1412
"6109","US","2007-6-8",1415
"6110","US","2007-6-9",1142
"6111","US","2007-7-1",1320
"6112","US","2007-7-10",1382
"6113","US","2007-7-11",1390
"6114","US","2007-7-12",1402
"6115","US","2007-7-13",1403
"6116","US","2007-7-14",1133
"6117","US","2007-7-15",1309
"6118","US","2007-7-16",1396
"6119","US","2007-7-17",1382
"6120","US","2007-7-18",1391
"6121","US","2007-7-19",1404
"6122","US","2007-7-2",1406
"6123","US","2007-7-20",1405
"6124","US","2007-7-21",1135
"6125","US","2007-7-22",1311
"6126","US","2007-7-23",1398
"6127","US","2007-7-24",1384
"6128","US","2007-7-25",1392
"6129","US","2007-7-26",1404
"6130","US","2007-7-27",1405
"6131","US","2007-7-28",1134
"6132","US","2007-7-29",1312
"6133","US","2007-7-3",1346
"6134","US","2007-7-30",1398
"6135","US","2007-7-31",1383
"6136","US","2007-7-4",1276
"6137","US","2007-7-5",1411
"6138","US","2007-7-6",1413
"6139","US","2007-7-7",1143
"6140","US","2007-7-8",1309
"6141","US","2007-7-9",1396
"6142","US","2007-8-1",1387
"6143","US","2007-8-10",1402
"6144","US","2007-8-11",1125
"6145","US","2007-8-12",1303
"6146","US","2007-8-13",1384
"6147","US","2007-8-14",1376
"6148","US","2007-8-15",1380
"6149","US","2007-8-16",1396
"6150","US","2007-8-17",1395
"6151","US","2007-8-18",1110
"6152","US","2007-8-19",1297
"6153","US","2007-8-2",1404
"6154","US","2007-8-20",1352
"6155","US","2007-8-21",1307
"6156","US","2007-8-22",1347
"6157","US","2007-8-23",1371
"6158","US","2007-8-24",1376
"6159","US","2007-8-25",1061
"6160","US","2007-8-26",1295
"6161","US","2007-8-27",1352
"6162","US","2007-8-28",1307
"6163","US","2007-8-29",1349
"6164","US","2007-8-3",1405
"6165","US","2007-8-30",1372
"6166","US","2007-8-31",1352
"6167","US","2007-8-4",1133
"6168","US","2007-8-5",1311
"6169","US","2007-8-6",1390
"6170","US","2007-8-7",1382
"6171","US","2007-8-8",1386
"6172","US","2007-8-9",1404
"6173","US","2007-9-1",928
"6174","US","2007-9-10",1338
"6175","US","2007-9-11",1283
"6176","US","2007-9-12",1319
"6177","US","2007-9-13",1355
"6178","US","2007-9-14",1357
"6179","US","2007-9-15",1040
"6180","US","2007-9-16",1270
"6181","US","2007-9-17",1338
"6182","US","2007-9-18",1280
"6183","US","2007-9-19",1316
"6184","US","2007-9-2",1045
"6185","US","2007-9-20",1356
"6186","US","2007-9-21",1357
"6187","US","2007-9-22",1037
"6188","US","2007-9-23",1262
"6189","US","2007-9-24",1336
"6190","US","2007-9-25",1277
"6191","US","2007-9-26",1317
"6192","US","2007-9-27",1353
"6193","US","2007-9-28",1354
"6194","US","2007-9-29",1040
"6195","US","2007-9-3",1318
"6196","US","2007-9-30",1266
"6197","US","2007-9-4",1308
"6198","US","2007-9-5",1318
"6199","US","2007-9-6",1355
"6200","US","2007-9-7",1354
"6201","US","2007-9-8",1036
"6202","US","2007-9-9",1261
"6203","WN","2007-1-1",2894
"6204","WN","2007-1-10",3248
"6205","WN","2007-1-11",3252
"6206","WN","2007-1-12",3252
"6207","WN","2007-1-13",2530
"6208","WN","2007-1-14",2962
"6209","WN","2007-1-15",3249
"6210","WN","2007-1-16",3248
"6211","WN","2007-1-17",3246
"6212","WN","2007-1-18",3252
"6213","WN","2007-1-19",3252
"6214","WN","2007-1-2",3252
"6215","WN","2007-1-20",2530
"6216","WN","2007-1-21",2962
"6217","WN","2007-1-22",3249
"6218","WN","2007-1-23",3248
"6219","WN","2007-1-24",3246
"6220","WN","2007-1-25",3252
"6221","WN","2007-1-26",3252
"6222","WN","2007-1-27",2530
"6223","WN","2007-1-28",2962
"6224","WN","2007-1-29",3249
"6225","WN","2007-1-3",3250
"6226","WN","2007-1-30",3248
"6227","WN","2007-1-31",3246
"6228","WN","2007-1-4",3252
"6229","WN","2007-1-5",3253
"6230","WN","2007-1-6",2511
"6231","WN","2007-1-7",2955
"6232","WN","2007-1-8",3248
"6233","WN","2007-1-9",3250
"6234","WN","2007-10-1",3400
"6235","WN","2007-10-10",3364
"6236","WN","2007-10-11",3366
"6237","WN","2007-10-12",3368
"6238","WN","2007-10-13",2699
"6239","WN","2007-10-14",2979
"6240","WN","2007-10-15",3364
"6241","WN","2007-10-16",3364
"6242","WN","2007-10-17",3364
"6243","WN","2007-10-18",3366
"6244","WN","2007-10-19",3368
"6245","WN","2007-10-2",3400
"6246","WN","2007-10-20",2699
"6247","WN","2007-10-21",2979
"6248","WN","2007-10-22",3364
"6249","WN","2007-10-23",3364
"6250","WN","2007-10-24",3364
"6251","WN","2007-10-25",3366
"6252","WN","2007-10-26",3368
"6253","WN","2007-10-27",2699
"6254","WN","2007-10-28",2979
"6255","WN","2007-10-29",3364
"6256","WN","2007-10-3",3396
"6257","WN","2007-10-30",3364
"6258","WN","2007-10-31",3364
"6259","WN","2007-10-4",3366
"6260","WN","2007-10-5",3368
"6261","WN","2007-10-6",2699
"6262","WN","2007-10-7",2979
"6263","WN","2007-10-8",3364
"6264","WN","2007-10-9",3364
"6265","WN","2007-11-1",3366
"6266","WN","2007-11-10",2809
"6267","WN","2007-11-11",3229
"6268","WN","2007-11-12",3436
"6269","WN","2007-11-13",3436
"6270","WN","2007-11-14",3436
"6271","WN","2007-11-15",3437
"6272","WN","2007-11-16",3438
"6273","WN","2007-11-17",2809
"6274","WN","2007-11-18",3229
"6275","WN","2007-11-19",3436
"6276","WN","2007-11-2",3368
"6277","WN","2007-11-20",3436
"6278","WN","2007-11-21",3438
"6279","WN","2007-11-22",2260
"6280","WN","2007-11-23",2864
"6281","WN","2007-11-24",2814
"6282","WN","2007-11-25",3287
"6283","WN","2007-11-26",3436
"6284","WN","2007-11-27",3436
"6285","WN","2007-11-28",3436
"6286","WN","2007-11-29",3437
"6287","WN","2007-11-3",2675
"6288","WN","2007-11-30",3438
"6289","WN","2007-11-4",3229
"6290","WN","2007-11-5",3436
"6291","WN","2007-11-6",3436
"6292","WN","2007-11-7",3436
"6293","WN","2007-11-8",3437
"6294","WN","2007-11-9",3438
"6295","WN","2007-12-1",2809
"6296","WN","2007-12-10",3436
"6297","WN","2007-12-11",3436
"6298","WN","2007-12-12",3436
"6299","WN","2007-12-13",3437
"6300","WN","2007-12-14",3438
"6301","WN","2007-12-15",2809
"6302","WN","2007-12-16",3229
"6303","WN","2007-12-17",3436
"6304","WN","2007-12-18",3436
"6305","WN","2007-12-19",3436
"6306","WN","2007-12-2",3229
"6307","WN","2007-12-20",3437
"6308","WN","2007-12-21",3438
"6309","WN","2007-12-22",2809
"6310","WN","2007-12-23",3229
"6311","WN","2007-12-24",2582
"6312","WN","2007-12-25",2562
"6313","WN","2007-12-26",3436
"6314","WN","2007-12-27",3437
"6315","WN","2007-12-28",3437
"6316","WN","2007-12-29",2908
"6317","WN","2007-12-3",3436
"6318","WN","2007-12-30",2881
"6319","WN","2007-12-31",2478
"6320","WN","2007-12-4",3436
"6321","WN","2007-12-5",3436
"6322","WN","2007-12-6",3437
"6323","WN","2007-12-7",3438
"6324","WN","2007-12-8",2809
"6325","WN","2007-12-9",3229
"6326","WN","2007-2-1",3252
"6327","WN","2007-2-10",2530
"6328","WN","2007-2-11",2962
"6329","WN","2007-2-12",3249
"6330","WN","2007-2-13",3248
"6331","WN","2007-2-14",3246
"6332","WN","2007-2-15",3252
"6333","WN","2007-2-16",3252
"6334","WN","2007-2-17",2538
"6335","WN","2007-2-18",2963
"6336","WN","2007-2-19",3249
"6337","WN","2007-2-2",3252
"6338","WN","2007-2-20",3248
"6339","WN","2007-2-21",3246
"6340","WN","2007-2-22",3252
"6341","WN","2007-2-23",3252
"6342","WN","2007-2-24",2538
"6343","WN","2007-2-25",2963
"6344","WN","2007-2-26",3249
"6345","WN","2007-2-27",3248
"6346","WN","2007-2-28",3246
"6347","WN","2007-2-3",2530
"6348","WN","2007-2-4",2962
"6349","WN","2007-2-5",3249
"6350","WN","2007-2-6",3248
"6351","WN","2007-2-7",3246
"6352","WN","2007-2-8",3252
"6353","WN","2007-2-9",3252
"6354","WN","2007-3-1",3252
"6355","WN","2007-3-10",2536
"6356","WN","2007-3-11",3117
"6357","WN","2007-3-12",3288
"6358","WN","2007-3-13",3288
"6359","WN","2007-3-14",3286
"6360","WN","2007-3-15",3288
"6361","WN","2007-3-16",3288
"6362","WN","2007-3-17",2812
"6363","WN","2007-3-18",3121
"6364","WN","2007-3-19",3292
"6365","WN","2007-3-2",3252
"6366","WN","2007-3-20",3292
"6367","WN","2007-3-21",3290
"6368","WN","2007-3-22",3292
"6369","WN","2007-3-23",3292
"6370","WN","2007-3-24",2812
"6371","WN","2007-3-25",3121
"6372","WN","2007-3-26",3292
"6373","WN","2007-3-27",3292
"6374","WN","2007-3-28",3290
"6375","WN","2007-3-29",3292
"6376","WN","2007-3-3",2530
"6377","WN","2007-3-30",3292
"6378","WN","2007-3-31",2812
"6379","WN","2007-3-4",2962
"6380","WN","2007-3-5",3249
"6381","WN","2007-3-6",3248
"6382","WN","2007-3-7",3246
"6383","WN","2007-3-8",3252
"6384","WN","2007-3-9",3252
"6385","WN","2007-4-1",3121
"6386","WN","2007-4-10",3296
"6387","WN","2007-4-11",3294
"6388","WN","2007-4-12",3296
"6389","WN","2007-4-13",3296
"6390","WN","2007-4-14",2816
"6391","WN","2007-4-15",3125
"6392","WN","2007-4-16",3296
"6393","WN","2007-4-17",3296
"6394","WN","2007-4-18",3294
"6395","WN","2007-4-19",3296
"6396","WN","2007-4-2",3292
"6397","WN","2007-4-20",3296
"6398","WN","2007-4-21",2816
"6399","WN","2007-4-22",3125
"6400","WN","2007-4-23",3296
"6401","WN","2007-4-24",3296
"6402","WN","2007-4-25",3294
"6403","WN","2007-4-26",3296
"6404","WN","2007-4-27",3296
"6405","WN","2007-4-28",2816
"6406","WN","2007-4-29",3125
"6407","WN","2007-4-3",3292
"6408","WN","2007-4-30",3296
"6409","WN","2007-4-4",3294
"6410","WN","2007-4-5",3296
"6411","WN","2007-4-6",3296
"6412","WN","2007-4-7",2816
"6413","WN","2007-4-8",3125
"6414","WN","2007-4-9",3296
"6415","WN","2007-5-1",3296
"6416","WN","2007-5-10",3304
"6417","WN","2007-5-11",3304
"6418","WN","2007-5-12",2830
"6419","WN","2007-5-13",3103
"6420","WN","2007-5-14",3312
"6421","WN","2007-5-15",3312
"6422","WN","2007-5-16",3312
"6423","WN","2007-5-17",3312
"6424","WN","2007-5-18",3312
"6425","WN","2007-5-19",2827
"6426","WN","2007-5-2",3294
"6427","WN","2007-5-20",3103
"6428","WN","2007-5-21",3312
"6429","WN","2007-5-22",3312
"6430","WN","2007-5-23",3312
"6431","WN","2007-5-24",3312
"6432","WN","2007-5-25",3312
"6433","WN","2007-5-26",2827
"6434","WN","2007-5-27",2459
"6435","WN","2007-5-28",2903
"6436","WN","2007-5-29",3312
"6437","WN","2007-5-3",3296
"6438","WN","2007-5-30",3312
"6439","WN","2007-5-31",3312
"6440","WN","2007-5-4",3304
"6441","WN","2007-5-5",2824
"6442","WN","2007-5-6",3133
"6443","WN","2007-5-7",3304
"6444","WN","2007-5-8",3304
"6445","WN","2007-5-9",3302
"6446","WN","2007-6-1",3312
"6447","WN","2007-6-10",3117
"6448","WN","2007-6-11",3326
"6449","WN","2007-6-12",3326
"6450","WN","2007-6-13",3326
"6451","WN","2007-6-14",3326
"6452","WN","2007-6-15",3326
"6453","WN","2007-6-16",2841
"6454","WN","2007-6-17",3131
"6455","WN","2007-6-18",3342
"6456","WN","2007-6-19",3342
"6457","WN","2007-6-2",2827
"6458","WN","2007-6-20",3342
"6459","WN","2007-6-21",3342
"6460","WN","2007-6-22",3342
"6461","WN","2007-6-23",2855
"6462","WN","2007-6-24",3131
"6463","WN","2007-6-25",3342
"6464","WN","2007-6-26",3342
"6465","WN","2007-6-27",3342
"6466","WN","2007-6-28",3342
"6467","WN","2007-6-29",3342
"6468","WN","2007-6-3",3103
"6469","WN","2007-6-30",2855
"6470","WN","2007-6-4",3326
"6471","WN","2007-6-5",3326
"6472","WN","2007-6-6",3326
"6473","WN","2007-6-7",3326
"6474","WN","2007-6-8",3326
"6475","WN","2007-6-9",2841
"6476","WN","2007-7-1",3131
"6477","WN","2007-7-10",3348
"6478","WN","2007-7-11",3348
"6479","WN","2007-7-12",3350
"6480","WN","2007-7-13",3350
"6481","WN","2007-7-14",2861
"6482","WN","2007-7-15",3137
"6483","WN","2007-7-16",3348
"6484","WN","2007-7-17",3354
"6485","WN","2007-7-18",3354
"6486","WN","2007-7-19",3356
"6487","WN","2007-7-2",3348
"6488","WN","2007-7-20",3356
"6489","WN","2007-7-21",2867
"6490","WN","2007-7-22",3143
"6491","WN","2007-7-23",3354
"6492","WN","2007-7-24",3354
"6493","WN","2007-7-25",3354
"6494","WN","2007-7-26",3356
"6495","WN","2007-7-27",3356
"6496","WN","2007-7-28",2867
"6497","WN","2007-7-29",3143
"6498","WN","2007-7-3",3347
"6499","WN","2007-7-30",3354
"6500","WN","2007-7-31",3354
"6501","WN","2007-7-4",2851
"6502","WN","2007-7-5",3350
"6503","WN","2007-7-6",3350
"6504","WN","2007-7-7",2861
"6505","WN","2007-7-8",3147
"6506","WN","2007-7-9",3348
"6507","WN","2007-8-1",3354
"6508","WN","2007-8-10",3364
"6509","WN","2007-8-11",2873
"6510","WN","2007-8-12",3149
"6511","WN","2007-8-13",3362
"6512","WN","2007-8-14",3362
"6513","WN","2007-8-15",3362
"6514","WN","2007-8-16",3364
"6515","WN","2007-8-17",3364
"6516","WN","2007-8-18",2873
"6517","WN","2007-8-19",3149
"6518","WN","2007-8-2",3356
"6519","WN","2007-8-20",3362
"6520","WN","2007-8-21",3362
"6521","WN","2007-8-22",3362
"6522","WN","2007-8-23",3364
"6523","WN","2007-8-24",3364
"6524","WN","2007-8-25",2879
"6525","WN","2007-8-26",3212
"6526","WN","2007-8-27",3400
"6527","WN","2007-8-28",3400
"6528","WN","2007-8-29",3400
"6529","WN","2007-8-3",3356
"6530","WN","2007-8-30",3402
"6531","WN","2007-8-31",3402
"6532","WN","2007-8-4",2875
"6533","WN","2007-8-5",3151
"6534","WN","2007-8-6",3362
"6535","WN","2007-8-7",3362
"6536","WN","2007-8-8",3362
"6537","WN","2007-8-9",3364
"6538","WN","2007-9-1",2722
"6539","WN","2007-9-10",3400
"6540","WN","2007-9-11",3400
"6541","WN","2007-9-12",3400
"6542","WN","2007-9-13",3402
"6543","WN","2007-9-14",3402
"6544","WN","2007-9-15",2722
"6545","WN","2007-9-16",3212
"6546","WN","2007-9-17",3400
"6547","WN","2007-9-18",3400
"6548","WN","2007-9-19",3400
"6549","WN","2007-9-2",2396
"6550","WN","2007-9-20",3402
"6551","WN","2007-9-21",3402
"6552","WN","2007-9-22",2722
"6553","WN","2007-9-23",3212
"6554","WN","2007-9-24",3400
"6555","WN","2007-9-25",3400
"6556","WN","2007-9-26",3400
"6557","WN","2007-9-27",3402
"6558","WN","2007-9-28",3402
"6559","WN","2007-9-29",2722
"6560","WN","2007-9-3",3116
"6561","WN","2007-9-30",3212
"6562","WN","2007-9-4",3400
"6563","WN","2007-9-5",3400
"6564","WN","2007-9-6",3402
"6565","WN","2007-9-7",3402
"6566","WN","2007-9-8",2722
"6567","WN","2007-9-9",3212
"6568","XE","2007-1-1",1127
"6569","XE","2007-1-10",1097
"6570","XE","2007-1-11",1247
"6571","XE","2007-1-12",1244
"6572","XE","2007-1-13",731
"6573","XE","2007-1-14",1052
"6574","XE","2007-1-15",1249
"6575","XE","2007-1-16",1092
"6576","XE","2007-1-17",1097
"6577","XE","2007-1-18",1247
"6578","XE","2007-1-19",1244
"6579","XE","2007-1-2",1370
"6580","XE","2007-1-20",729
"6581","XE","2007-1-21",1050
"6582","XE","2007-1-22",1249
"6583","XE","2007-1-23",1092
"6584","XE","2007-1-24",1097
"6585","XE","2007-1-25",1247
"6586","XE","2007-1-26",1244
"6587","XE","2007-1-27",729
"6588","XE","2007-1-28",1052
"6589","XE","2007-1-29",1249
"6590","XE","2007-1-3",1372
"6591","XE","2007-1-30",1083
"6592","XE","2007-1-31",1088
"6593","XE","2007-1-4",1371
"6594","XE","2007-1-5",1374
"6595","XE","2007-1-6",995
"6596","XE","2007-1-7",1164
"6597","XE","2007-1-8",1253
"6598","XE","2007-1-9",1092
"6599","XE","2007-10-1",1308
"6600","XE","2007-10-10",1312
"6601","XE","2007-10-11",1311
"6602","XE","2007-10-12",1318
"6603","XE","2007-10-13",875
"6604","XE","2007-10-14",1171
"6605","XE","2007-10-15",1313
"6606","XE","2007-10-16",1302
"6607","XE","2007-10-17",1314
"6608","XE","2007-10-18",1314
"6609","XE","2007-10-19",1318
"6610","XE","2007-10-2",1302
"6611","XE","2007-10-20",875
"6612","XE","2007-10-21",1171
"6613","XE","2007-10-22",1313
"6614","XE","2007-10-23",1302
"6615","XE","2007-10-24",1312
"6616","XE","2007-10-25",1313
"6617","XE","2007-10-26",1318
"6618","XE","2007-10-27",873
"6619","XE","2007-10-28",1168
"6620","XE","2007-10-29",1315
"6621","XE","2007-10-3",1310
"6622","XE","2007-10-30",1300
"6623","XE","2007-10-31",1313
"6624","XE","2007-10-4",1307
"6625","XE","2007-10-5",1314
"6626","XE","2007-10-6",875
"6627","XE","2007-10-7",1168
"6628","XE","2007-10-8",1311
"6629","XE","2007-10-9",1304
"6630","XE","2007-11-1",1299
"6631","XE","2007-11-10",863
"6632","XE","2007-11-11",1137
"6633","XE","2007-11-12",1281
"6634","XE","2007-11-13",1269
"6635","XE","2007-11-14",1288
"6636","XE","2007-11-15",1306
"6637","XE","2007-11-16",1307
"6638","XE","2007-11-17",861
"6639","XE","2007-11-18",1157
"6640","XE","2007-11-19",1174
"6641","XE","2007-11-2",1302
"6642","XE","2007-11-20",1300
"6643","XE","2007-11-21",1311
"6644","XE","2007-11-22",890
"6645","XE","2007-11-23",866
"6646","XE","2007-11-24",1013
"6647","XE","2007-11-25",1316
"6648","XE","2007-11-26",1303
"6649","XE","2007-11-27",1252
"6650","XE","2007-11-28",1163
"6651","XE","2007-11-29",1303
"6652","XE","2007-11-3",870
"6653","XE","2007-11-30",1287
"6654","XE","2007-11-4",1154
"6655","XE","2007-11-5",1292
"6656","XE","2007-11-6",1281
"6657","XE","2007-11-7",1302
"6658","XE","2007-11-8",1300
"6659","XE","2007-11-9",1302
"6660","XE","2007-12-1",841
"6661","XE","2007-12-10",1242
"6662","XE","2007-12-11",1115
"6663","XE","2007-12-12",1209
"6664","XE","2007-12-13",1256
"6665","XE","2007-12-14",1269
"6666","XE","2007-12-15",965
"6667","XE","2007-12-16",1146
"6668","XE","2007-12-17",1281
"6669","XE","2007-12-18",1275
"6670","XE","2007-12-19",1279
"6671","XE","2007-12-2",1131
"6672","XE","2007-12-20",1277
"6673","XE","2007-12-21",1281
"6674","XE","2007-12-22",1033
"6675","XE","2007-12-23",1160
"6676","XE","2007-12-24",1037
"6677","XE","2007-12-25",1053
"6678","XE","2007-12-26",1277
"6679","XE","2007-12-27",1275
"6680","XE","2007-12-28",1277
"6681","XE","2007-12-29",1022
"6682","XE","2007-12-3",1265
"6683","XE","2007-12-30",1156
"6684","XE","2007-12-31",996
"6685","XE","2007-12-4",1135
"6686","XE","2007-12-5",1151
"6687","XE","2007-12-6",1269
"6688","XE","2007-12-7",1266
"6689","XE","2007-12-8",824
"6690","XE","2007-12-9",1117
"6691","XE","2007-2-1",1235
"6692","XE","2007-2-10",719
"6693","XE","2007-2-11",1039
"6694","XE","2007-2-12",1234
"6695","XE","2007-2-13",1087
"6696","XE","2007-2-14",1188
"6697","XE","2007-2-15",1252
"6698","XE","2007-2-16",1262
"6699","XE","2007-2-17",825
"6700","XE","2007-2-18",1059
"6701","XE","2007-2-19",1263
"6702","XE","2007-2-2",1229
"6703","XE","2007-2-20",1253
"6704","XE","2007-2-21",1251
"6705","XE","2007-2-22",1261
"6706","XE","2007-2-23",1260
"6707","XE","2007-2-24",825
"6708","XE","2007-2-25",1064
"6709","XE","2007-2-26",1264
"6710","XE","2007-2-27",1252
"6711","XE","2007-2-28",1254
"6712","XE","2007-2-3",718
"6713","XE","2007-2-4",1038
"6714","XE","2007-2-5",1238
"6715","XE","2007-2-6",1082
"6716","XE","2007-2-7",1090
"6717","XE","2007-2-8",1232
"6718","XE","2007-2-9",1228
"6719","XE","2007-3-1",1262
"6720","XE","2007-3-10",861
"6721","XE","2007-3-11",1082
"6722","XE","2007-3-12",1275
"6723","XE","2007-3-13",1249
"6724","XE","2007-3-14",1258
"6725","XE","2007-3-15",1271
"6726","XE","2007-3-16",1262
"6727","XE","2007-3-17",854
"6728","XE","2007-3-18",1074
"6729","XE","2007-3-19",1263
"6730","XE","2007-3-2",1253
"6731","XE","2007-3-20",1234
"6732","XE","2007-3-21",1236
"6733","XE","2007-3-22",1244
"6734","XE","2007-3-23",1235
"6735","XE","2007-3-24",846
"6736","XE","2007-3-25",1056
"6737","XE","2007-3-26",1236
"6738","XE","2007-3-27",1227
"6739","XE","2007-3-28",1228
"6740","XE","2007-3-29",1232
"6741","XE","2007-3-3",840
"6742","XE","2007-3-30",1226
"6743","XE","2007-3-31",842
"6744","XE","2007-3-4",1057
"6745","XE","2007-3-5",1253
"6746","XE","2007-3-6",1243
"6747","XE","2007-3-7",1250
"6748","XE","2007-3-8",1270
"6749","XE","2007-3-9",1274
"6750","XE","2007-4-1",1045
"6751","XE","2007-4-10",1228
"6752","XE","2007-4-11",1230
"6753","XE","2007-4-12",1234
"6754","XE","2007-4-13",1236
"6755","XE","2007-4-14",835
"6756","XE","2007-4-15",1038
"6757","XE","2007-4-16",1244
"6758","XE","2007-4-17",1218
"6759","XE","2007-4-18",1223
"6760","XE","2007-4-19",1230
"6761","XE","2007-4-2",1239
"6762","XE","2007-4-20",1227
"6763","XE","2007-4-21",817
"6764","XE","2007-4-22",1030
"6765","XE","2007-4-23",1233
"6766","XE","2007-4-24",1214
"6767","XE","2007-4-25",1221
"6768","XE","2007-4-26",1223
"6769","XE","2007-4-27",1222
"6770","XE","2007-4-28",818
"6771","XE","2007-4-29",1032
"6772","XE","2007-4-3",1203
"6773","XE","2007-4-30",1262
"6774","XE","2007-4-4",1219
"6775","XE","2007-4-5",1224
"6776","XE","2007-4-6",1221
"6777","XE","2007-4-7",809
"6778","XE","2007-4-8",1023
"6779","XE","2007-4-9",1235
"6780","XE","2007-5-1",1235
"6781","XE","2007-5-10",1240
"6782","XE","2007-5-11",1240
"6783","XE","2007-5-12",856
"6784","XE","2007-5-13",1056
"6785","XE","2007-5-14",1279
"6786","XE","2007-5-15",1276
"6787","XE","2007-5-16",1280
"6788","XE","2007-5-17",1280
"6789","XE","2007-5-18",1280
"6790","XE","2007-5-19",892
"6791","XE","2007-5-2",1230
"6792","XE","2007-5-20",1092
"6793","XE","2007-5-21",1290
"6794","XE","2007-5-22",1272
"6795","XE","2007-5-23",1277
"6796","XE","2007-5-24",1282
"6797","XE","2007-5-25",1283
"6798","XE","2007-5-26",893
"6799","XE","2007-5-27",823
"6800","XE","2007-5-28",1064
"6801","XE","2007-5-29",1257
"6802","XE","2007-5-3",1217
"6803","XE","2007-5-30",1261
"6804","XE","2007-5-31",1262
"6805","XE","2007-5-4",1224
"6806","XE","2007-5-5",834
"6807","XE","2007-5-6",1047
"6808","XE","2007-5-7",1239
"6809","XE","2007-5-8",1230
"6810","XE","2007-5-9",1235
"6811","XE","2007-6-1",1287
"6812","XE","2007-6-10",1192
"6813","XE","2007-6-11",1297
"6814","XE","2007-6-12",1294
"6815","XE","2007-6-13",1295
"6816","XE","2007-6-14",1298
"6817","XE","2007-6-15",1303
"6818","XE","2007-6-16",1063
"6819","XE","2007-6-17",1200
"6820","XE","2007-6-18",1300
"6821","XE","2007-6-19",1296
"6822","XE","2007-6-2",923
"6823","XE","2007-6-20",1297
"6824","XE","2007-6-21",1302
"6825","XE","2007-6-22",1303
"6826","XE","2007-6-23",1065
"6827","XE","2007-6-24",1200
"6828","XE","2007-6-25",1302
"6829","XE","2007-6-26",1298
"6830","XE","2007-6-27",1296
"6831","XE","2007-6-28",1302
"6832","XE","2007-6-29",1304
"6833","XE","2007-6-3",1102
"6834","XE","2007-6-30",1063
"6835","XE","2007-6-4",1304
"6836","XE","2007-6-5",1301
"6837","XE","2007-6-6",1300
"6838","XE","2007-6-7",1298
"6839","XE","2007-6-8",1298
"6840","XE","2007-6-9",1057
"6841","XE","2007-7-1",1243
"6842","XE","2007-7-10",1325
"6843","XE","2007-7-11",1331
"6844","XE","2007-7-12",1336
"6845","XE","2007-7-13",1338
"6846","XE","2007-7-14",1109
"6847","XE","2007-7-15",1246
"6848","XE","2007-7-16",1335
"6849","XE","2007-7-17",1325
"6850","XE","2007-7-18",1331
"6851","XE","2007-7-19",1336
"6852","XE","2007-7-2",1335
"6853","XE","2007-7-20",1338
"6854","XE","2007-7-21",1111
"6855","XE","2007-7-22",1246
"6856","XE","2007-7-23",1335
"6857","XE","2007-7-24",1327
"6858","XE","2007-7-25",1331
"6859","XE","2007-7-26",1336
"6860","XE","2007-7-27",1338
"6861","XE","2007-7-28",1111
"6862","XE","2007-7-29",1246
"6863","XE","2007-7-3",1153
"6864","XE","2007-7-30",1335
"6865","XE","2007-7-31",1327
"6866","XE","2007-7-4",943
"6867","XE","2007-7-5",1073
"6868","XE","2007-7-6",1150
"6869","XE","2007-7-7",1110
"6870","XE","2007-7-8",1246
"6871","XE","2007-7-9",1335
"6872","XE","2007-8-1",1331
"6873","XE","2007-8-10",1339
"6874","XE","2007-8-11",1093
