Miss 8ft jumper 2:25 in 1st Qtr.,40082788894,false,Paul Millsap,3015,1,h,23,80,400827888
Miss 23ft jumper 2:10 in 1st Qtr.,40082788896,false,Paul Millsap,3015,1,h,2,88,400827888
Made 2ft jumper 1:47 in 1st Qtr.,400827888105,true,Dennis Schroder,3032979,1,h,27,88,400827888
Miss 22ft jumper 1:22 in 1st Qtr.,400827888106,false,Marcus Morris,6462,1,a,11,23,400827888
Made 0ft jumper 1:07 in 1st Qtr.,400827888108,true,Dennis Schroder,3032979,1,h,25,88,400827888
Made 23ft 3-pointer 0:32 in 1st Qtr.,400827888110,true,Lamar Patterson,2488721,1,h,2,86,400827888
Miss 2ft jumper 0:02 in 1st Qtr.,400827888112,false,Dennis Schroder,3032979,1,h,27,89,400827888
Miss 36ft jumper 0:00 in 1st Qtr.,400827888117,false,Steve Blake,1994,1,a,22,42,400827888
Miss 15ft jumper 11:37 in 2nd Qtr.,400827888122,false,Mike Muscala,2490089,2,h,26,73,400827888
Miss 14ft jumper 11:26 in 2nd Qtr.,400827888124,false,Stanley Johnson,3134881,2,a,17,18,400827888
Made 2ft jumper 11:11 in 2nd Qtr.,400827888126,true,Dennis Schroder,3032979,2,h,27,88,400827888
Miss 15ft jumper 10:49 in 2nd Qtr.,400827888129,false,Kyle Korver,2011,2,h,23,73,400827888
Made 24ft 3-pointer 10:30 in 2nd Qtr.,400827888132,true,Al Horford,3213,2,h,23,64,400827888
Made 24ft 3-pointer 10:19 in 2nd Qtr.,400827888137,true,Steve Blake,1994,2,a,1,7,400827888
Miss 1ft jumper 10:08 in 2nd Qtr.,400827888138,false,Kent Bazemore,6637,2,h,26,88,400827888
Miss 7ft jumper 9:56 in 2nd Qtr.,400827888141,false,Aron Baynes,2968439,2,a,32,7,400827888
Made 5ft jumper 9:33 in 2nd Qtr.,400827888144,true,Al Horford,3213,2,h,25,83,400827888
Miss 24ft jumper 9:22 in 2nd Qtr.,400827888145,false,Ersan Ilyasova,2767,2,a,16,28,400827888
Made 24ft 3-pointer 8:48 in 2nd Qtr.,400827888150,true,Stanley Johnson,3134881,2,a,1,7,400827888
Miss 0ft jumper 8:27 in 2nd Qtr.,400827888152,false,Kent Bazemore,6637,2,h,25,88,400827888
Miss 1ft jumper 8:22 in 2nd Qtr.,400827888154,false,Steve Blake,1994,2,a,26,6,400827888
Miss 24ft jumper 7:50 in 2nd Qtr.,400827888163,false,Steve Blake,1994,2,a,15,28,400827888
Miss 12ft jumper 7:41 in 2nd Qtr.,400827888167,false,Jodie Meeks,4003,2,a,28,18,400827888
Miss 0ft jumper 7:35 in 2nd Qtr.,400827888169,false,Jodie Meeks,4003,2,a,25,6,400827888
Made 16ft jumper 7:22 in 2nd Qtr.,400827888171,true,Jeff Teague,4015,2,h,35,75,400827888
Made 26ft 3-pointer 7:05 in 2nd Qtr.,400827888172,true,Ersan Ilyasova,2767,2,a,42,26,400827888
Made 0ft jumper 6:50 in 2nd Qtr.,400827888174,true,Jeff Teague,4015,2,h,25,88,400827888
Miss 23ft jumper 6:31 in 2nd Qtr.,400827888175,false,Steve Blake,1994,2,a,48,7,400827888
Miss 24ft jumper 6:20 in 2nd Qtr.,400827888177,false,Kyle Korver,2011,2,h,29,64,400827888
Made 2ft jumper 6:05 in 2nd Qtr.,400827888180,true,Jeff Teague,4015,2,h,27,88,400827888
Miss 23ft jumper 5:13 in 2nd Qtr.,400827888192,false,Ersan Ilyasova,2767,2,a,2,6,400827888
Miss 18ft jumper 4:43 in 2nd Qtr.,400827888195,false,Kentavious Caldwell-Pope,2581018,2,a,26,24,400827888
Made 26ft 3-pointer 4:35 in 2nd Qtr.,400827888197,true,Marcus Morris,6462,2,a,41,26,400827888
Miss 26ft jumper 4:18 in 2nd Qtr.,400827888199,false,Dennis Schroder,3032979,2,h,5,72,400827888
Miss 1ft jumper 4:15 in 2nd Qtr.,400827888201,false,Tiago Splitter,3233,2,h,24,89,400827888
Miss 24ft jumper 3:53 in 2nd Qtr.,400827888205,false,Reggie Jackson,6443,2,a,17,29,400827888
Miss 5ft jumper 3:23 in 2nd Qtr.,400827888209,false,Andre Drummond,6585,2,a,24,11,400827888
Made 1ft jumper 3:20 in 2nd Qtr.,400827888211,true,Andre Drummond,6585,2,a,25,7,400827888
Miss 1ft jumper 3:09 in 2nd Qtr.,400827888212,false,Tiago Splitter,3233,2,h,26,89,400827888
Made 25ft 3-pointer 2:49 in 2nd Qtr.,400827888214,true,Kentavious Caldwell-Pope,2581018,2,a,45,21,400827888
Made 18ft jumper 2:40 in 2nd Qtr.,400827888215,true,Jeff Teague,4015,2,h,11,76,400827888
Miss 19ft jumper 1:52 in 2nd Qtr.,400827888225,false,Marcus Morris,6462,2,a,43,11,400827888
Made 6ft jumper 1:47 in 2nd Qtr.,400827888227,true,Stanley Johnson,3134881,2,a,25,12,400827888
Made 14ft jumper 1:31 in 2nd Qtr.,400827888228,true,Al Horford,3213,2,h,39,88,400827888
Made 1ft jumper 1:15 in 2nd Qtr.,400827888229,true,Stanley Johnson,3134881,2,a,24,6,400827888
Miss 2ft jumper 0:59 in 2nd Qtr.,400827888230,false,Jeff Teague,4015,2,h,23,88,400827888
Made 0ft jumper 0:55 in 2nd Qtr.,400827888232,true,Kentavious Caldwell-Pope,2581018,2,a,25,6,400827888
Miss 25ft jumper 0:36 in 2nd Qtr.,400827888233,false,Jeff Teague,4015,2,h,16,65,400827888
Miss 24ft jumper 0:08 in 2nd Qtr.,400827888235,false,Kentavious Caldwell-Pope,2581018,2,a,5,20,400827888
Miss 25ft jumper 11:52 in 3rd Qtr.,400827888241,false,Kyle Korver,2011,3,h,8,69,400827888
Miss 16ft jumper 11:26 in 3rd Qtr.,400827888244,false,Jeff Teague,4015,3,h,9,89,400827888
Miss 4ft jumper 11:15 in 3rd Qtr.,400827888246,false,Andre Drummond,6585,3,a,23,10,400827888
Miss 1ft jumper 11:15 in 3rd Qtr.,400827888247,false,Marcus Morris,6462,3,a,25,5,400827888
Miss 25ft jumper 10:59 in 3rd Qtr.,400827888252,false,Marcus Morris,6462,3,a,39,27,400827888
Miss 1ft jumper 10:25 in 3rd Qtr.,400827888257,false,Paul Millsap,3015,3,h,26,87,400827888
Made 24ft 3-pointer 10:07 in 3rd Qtr.,400827888259,true,Ersan Ilyasova,2767,3,a,34,28,400827888
Miss 25ft jumper 9:53 in 3rd Qtr.,400827888260,false,Kent Bazemore,6637,3,h,7,71,400827888
Miss 10ft jumper 9:36 in 3rd Qtr.,400827888262,false,Andre Drummond,6585,3,a,34,11,400827888
Miss 25ft jumper 9:17 in 3rd Qtr.,400827888265,false,Jeff Teague,4015,3,h,5,73,400827888
Made 2ft jumper 9:07 in 3rd Qtr.,400827888267,true,Reggie Jackson,6443,3,a,27,6,400827888
Made 18ft jumper 8:37 in 3rd Qtr.,400827888269,true,Kentavious Caldwell-Pope,2581018,3,a,32,23,400827888
Made 3ft jumper 8:22 in 3rd Qtr.,400827888277,true,Al Horford,3213,3,h,25,85,400827888
Made 26ft 3-pointer 7:58 in 3rd Qtr.,400827888281,true,Kentavious Caldwell-Pope,2581018,3,a,7,25,400827888
Made 20ft jumper 7:41 in 3rd Qtr.,400827888282,true,Kyle Korver,2011,3,h,12,73,400827888
Miss 19ft jumper 7:24 in 3rd Qtr.,400827888283,false,Marcus Morris,6462,3,a,10,17,400827888
Made 1ft jumper 7:22 in 3rd Qtr.,400827888285,true,Andre Drummond,6585,3,a,26,6,400827888
Miss 23ft jumper 6:56 in 3rd Qtr.,400827888286,false,Paul Millsap,3015,3,h,2,85,400827888
Miss 8ft jumper 6:35 in 3rd Qtr.,400827888288,false,Andre Drummond,6585,3,a,25,14,400827888
Made 25ft 3-pointer 5:54 in 3rd Qtr.,400827888294,true,Paul Millsap,3015,3,h,10,68,400827888
Made 1ft jumper 5:39 in 3rd Qtr.,400827888295,true,Ersan Ilyasova,2767,3,a,26,6,400827888
Made 25ft 3-pointer 5:13 in 3rd Qtr.,400827888301,true,Kentavious Caldwell-Pope,2581018,3,a,36,28,400827888
Miss 25ft jumper 4:58 in 3rd Qtr.,400827888302,false,Kyle Korver,2011,3,h,30,64,400827888
Made 16ft jumper 4:50 in 3rd Qtr.,400827888304,true,Ersan Ilyasova,2767,3,a,9,6,400827888
Miss 24ft jumper 4:39 in 3rd Qtr.,400827888305,false,Paul Millsap,3015,3,h,26,64,400827888
Made 0ft jumper 4:09 in 3rd Qtr.,400827888317,true,Tiago Splitter,3233,3,h,25,88,400827888
Miss 24ft jumper 3:49 in 3rd Qtr.,400827888319,false,Stanley Johnson,3134881,3,a,46,18,400827888
Made 25ft 3-pointer 3:31 in 3rd Qtr.,400827888321,true,Dennis Schroder,3032979,3,h,10,68,400827888
Made 25ft 3-pointer 3:02 in 3rd Qtr.,400827888323,true,Reggie Jackson,6443,3,a,13,28,400827888
Made 2ft jumper 2:51 in 3rd Qtr.,400827888324,true,Paul Millsap,3015,3,h,27,88,400827888
Miss 25ft jumper 2:25 in 3rd Qtr.,400827888333,false,Dennis Schroder,3032979,3,h,10,68,400827888
Made 23ft 3-pointer 1:55 in 3rd Qtr.,400827888341,true,Dennis Schroder,3032979,3,h,48,87,400827888
Made 19ft jumper 1:29 in 3rd Qtr.,400827888342,true,Marcus Morris,6462,3,a,21,25,400827888
Miss 24ft jumper 1:20 in 3rd Qtr.,400827888343,false,Al Horford,3213,3,h,28,64,400827888
Miss 1ft jumper 1:09 in 3rd Qtr.,400827888345,false,Andre Drummond,6585,3,a,26,6,400827888
Miss 1ft jumper 1:07 in 3rd Qtr.,400827888347,false,Stanley Johnson,3134881,3,a,26,7,400827888
Made 24ft 3-pointer 0:50 in 3rd Qtr.,400827888350,true,Paul Millsap,3015,3,h,35,66,400827888
Miss 6ft jumper 0:26 in 3rd Qtr.,400827888352,false,Kentavious Caldwell-Pope,2581018,3,a,26,12,400827888
Made 0ft jumper 0:26 in 3rd Qtr.,400827888353,true,Andre Drummond,6585,3,a,25,6,400827888
Miss 24ft jumper 0:07 in 3rd Qtr.,400827888355,false,Dennis Schroder,3032979,3,h,26,64,400827888
Made 1ft jumper 0:01 in 3rd Qtr.,400827888357,true,Al Horford,3213,3,h,26,88,400827888
Miss 51ft jumper 0:00 in 3rd Qtr.,400827888358,false,Marcus Morris,6462,3,a,30,57,400827888
Made 0ft jumper 11:44 in 4th Qtr.,400827888364,true,Aron Baynes,2968439,4,a,25,6,400827888
Made 2ft jumper 11:29 in 4th Qtr.,400827888365,true,Dennis Schroder,3032979,4,h,25,86,400827888
Made 0ft jumper 11:00 in 4th Qtr.,400827888372,true,Aron Baynes,2968439,4,a,25,6,400827888
Miss 20ft jumper 10:37 in 4th Qtr.,400827888375,false,Jodie Meeks,4003,4,a,33,24,400827888
Miss 13ft jumper 10:03 in 4th Qtr.,400827888385,false,Stanley Johnson,3134881,4,a,38,8,400827888
Made 1ft jumper 9:41 in 4th Qtr.,400827888388,true,Jodie Meeks,4003,4,a,24,6,400827888
Made 18ft jumper 9:29 in 4th Qtr.,400827888389,true,Al Horford,3213,4,h,43,85,400827888
Miss 25ft jumper 9:12 in 4th Qtr.,400827888390,false,Ersan Ilyasova,2767,4,a,8,25,400827888
Miss 21ft jumper 9:00 in 4th Qtr.,400827888392,false,Dennis Schroder,3032979,4,h,37,71,400827888
Made 16ft jumper 8:48 in 4th Qtr.,400827888394,true,Aron Baynes,2968439,4,a,41,7,400827888
Miss 25ft jumper 8:22 in 4th Qtr.,400827888395,false,Mike Scott,6622,4,h,22,63,400827888
Miss 23ft jumper 8:06 in 4th Qtr.,400827888403,false,Paul Millsap,3015,4,h,2,88,400827888
Miss 23ft jumper 7:52 in 4th Qtr.,400827888405,false,Steve Blake,1994,4,a,48,7,400827888
Made 1ft jumper 7:39 in 4th Qtr.,400827888407,true,Mike Scott,6622,4,h,24,88,400827888
Miss 19ft jumper 7:11 in 4th Qtr.,400827888411,false,Marcus Morris,6462,4,a,10,18,400827888
Miss 0ft jumper 7:09 in 4th Qtr.,400827888412,false,Aron Baynes,2968439,4,a,25,6,400827888
Miss 0ft jumper 7:07 in 4th Qtr.,400827888414,false,Ersan Ilyasova,2767,4,a,25,6,400827888
Made 1ft jumper 7:01 in 4th Qtr.,400827888417,true,Mike Scott,6622,4,h,26,88,400827888
Miss 19ft jumper 6:22 in 4th Qtr.,400827888424,false,Paul Millsap,3015,4,h,36,73,400827888
Miss 27ft jumper 5:58 in 4th Qtr.,400827888426,false,Reggie Jackson,6443,4,a,37,30,400827888
Made 1ft jumper 5:43 in 4th Qtr.,400827888428,true,Dennis Schroder,3032979,4,h,25,87,400827888
Miss 24ft jumper 5:16 in 4th Qtr.,400827888435,false,Mike Scott,6622,4,h,33,65,400827888
Miss 2ft jumper 5:01 in 4th Qtr.,400827888437,false,Reggie Jackson,6443,4,a,27,6,400827888
Miss 8ft jumper 4:58 in 4th Qtr.,400827888438,false,Andre Drummond,6585,4,a,25,-2,400827888
Miss 1ft jumper 4:56 in 4th Qtr.,400827888440,false,Ersan Ilyasova,2767,4,a,26,6,400827888
Made 1ft jumper 4:56 in 4th Qtr.,400827888442,true,Ersan Ilyasova,2767,4,a,25,5,400827888
Miss 24ft jumper 4:35 in 4th Qtr.,400827888453,false,Kentavious Caldwell-Pope,2581018,4,a,49,9,400827888
Made 25ft 3-pointer 4:26 in 4th Qtr.,400827888455,true,Kyle Korver,2011,4,h,18,64,400827888
Miss 9ft jumper 4:07 in 4th Qtr.,400827888456,false,Reggie Jackson,6443,4,a,28,15,400827888
Miss 1ft jumper 4:05 in 4th Qtr.,400827888458,false,Reggie Jackson,6443,4,a,26,6,400827888
Miss 9ft jumper 3:53 in 4th Qtr.,400827888461,false,Stanley Johnson,3134881,4,a,34,7,400827888
Miss 25ft jumper 3:44 in 4th Qtr.,400827888463,false,Stanley Johnson,3134881,4,a,37,28,400827888
Made 19ft jumper 3:15 in 4th Qtr.,400827888470,true,Marcus Morris,6462,4,a,6,5,400827888
Miss 1ft jumper 3:03 in 4th Qtr.,400827888471,false,Paul Millsap,3015,4,h,24,88,400827888
Made 21ft jumper 2:35 in 4th Qtr.,400827888477,true,Kyle Korver,2011,4,h,38,72,400827888
Miss 19ft jumper 2:09 in 4th Qtr.,400827888478,false,Marcus Morris,6462,4,a,8,15,400827888
Miss 25ft jumper 1:47 in 4th Qtr.,400827888487,false,Kentavious Caldwell-Pope,2581018,4,a,46,19,400827888
Miss 0ft jumper 1:42 in 4th Qtr.,400827888489,false,Kentavious Caldwell-Pope,2581018,4,a,25,6,400827888
Miss 0ft jumper 1:38 in 4th Qtr.,400827888491,false,Ersan Ilyasova,2767,4,a,25,6,400827888
Miss 17ft jumper 1:31 in 4th Qtr.,400827888493,false,Marcus Morris,6462,4,a,13,18,400827888
Miss 21ft jumper 0:45 in 4th Qtr.,400827888507,false,Kyle Korver,2011,4,h,39,72,400827888
Made 1ft jumper 0:38 in 4th Qtr.,400827888515,true,Jeff Teague,4015,4,h,26,89,400827888
Made 25ft 3-pointer 0:29 in 4th Qtr.,400827888523,true,Jeff Teague,4015,4,h,19,64,400827888
Miss 2ft jumper 0:23 in 4th Qtr.,400827888530,false,Jeff Teague,4015,4,h,27,88,400827888
Miss 25ft jumper 0:14 in 4th Qtr.,400827888537,false,Kyle Korver,2011,4,h,30,63,400827888
Miss 24ft jumper 0:05 in 4th Qtr.,400827888545,false,Al Horford,3213,4,h,35,66,400827888
Miss 3ft jumper 11:34 in 1st Qtr.,4008278892,false,Nikola Mirotic,6459,1,h,27,86,400827889
Made 0ft jumper 11:22 in 1st Qtr.,4008278894,true,Kevin Love,3449,1,a,25,6,400827889
Miss 4ft jumper 11:11 in 1st Qtr.,4008278895,false,Derrick Rose,3456,1,h,29,87,400827889
Made 21ft jumper 11:03 in 1st Qtr.,4008278897,true,Mo Williams,2178,1,a,42,19,400827889
Miss 19ft jumper 10:48 in 1st Qtr.,4008278898,false,Pau Gasol,0996,1,h,32,70,400827889
Made 20ft jumper 10:27 in 1st Qtr.,40082788911,true,LeBron James,1966,1,a,44,13,400827889
Miss 3ft jumper 10:04 in 1st Qtr.,40082788913,false,Nikola Mirotic,6459,1,h,22,87,400827889
Made 1ft jumper 10:03 in 1st Qtr.,40082788914,true,Nikola Mirotic,6459,1,h,26,87,400827889
Miss 21ft jumper 9:47 in 1st Qtr.,40082788916,false,LeBron James,1966,1,a,23,27,400827889
Made 4ft jumper 9:37 in 1st Qtr.,40082788918,true,Derrick Rose,3456,1,h,28,86,400827889
Miss 8ft jumper 9:15 in 1st Qtr.,40082788919,false,LeBron James,1966,1,a,28,13,400827889
Made 2ft jumper 9:15 in 1st Qtr.,40082788920,true,Timofey Mozgov,4298,1,a,26,8,400827889
Miss 2ft jumper 9:07 in 1st Qtr.,40082788922,false,Derrick Rose,3456,1,h,23,87,400827889
Made 0ft jumper 9:02 in 1st Qtr.,40082788924,true,LeBron James,1966,1,a,25,6,400827889
Miss 21ft jumper 8:40 in 1st Qtr.,40082788925,false,Jimmy Butler,6430,1,h,20,68,400827889
Miss 8ft jumper 8:30 in 1st Qtr.,40082788927,false,Kevin Love,3449,1,a,25,-2,400827889
Miss 3ft jumper 8:26 in 1st Qtr.,40082788929,false,Timofey Mozgov,4298,1,a,28,7,400827889
Miss 8ft jumper 8:26 in 1st Qtr.,40082788930,false,Kevin Love,3449,1,a,25,-2,400827889
Made 0ft jumper 8:14 in 1st Qtr.,40082788933,true,Jimmy Butler,6430,1,h,25,88,400827889
Made 3ft jumper 7:56 in 1st Qtr.,40082788935,true,LeBron James,1966,1,a,23,8,400827889
Miss 3ft jumper 7:48 in 1st Qtr.,40082788936,false,Derrick Rose,3456,1,h,27,86,400827889
Miss 23ft jumper 7:37 in 1st Qtr.,40082788938,false,Derrick Rose,3456,1,h,48,90,400827889
Miss 2ft jumper 7:18 in 1st Qtr.,40082788941,false,Jimmy Butler,6430,1,h,27,88,400827889
Miss 25ft jumper 7:09 in 1st Qtr.,40082788943,false,Mo Williams,2178,1,a,14,29,400827889
Miss 26ft jumper 6:47 in 1st Qtr.,40082788949,false,J.R. Smith,2444,1,a,36,30,400827889
Made 25ft 3-pointer 6:35 in 1st Qtr.,40082788951,true,Nikola Mirotic,6459,1,h,24,63,400827889
Made 25ft 3-pointer 6:16 in 1st Qtr.,40082788952,true,Richard Jefferson,1006,1,a,40,26,400827889
Made 28ft 3-pointer 5:56 in 1st Qtr.,40082788953,true,Nikola Mirotic,6459,1,h,43,67,400827889
Miss 4ft jumper 5:41 in 1st Qtr.,40082788954,false,Timofey Mozgov,4298,1,a,29,7,400827889
Miss 24ft jumper 5:31 in 1st Qtr.,40082788963,false,Kevin Love,3449,1,a,43,22,400827889
Miss 24ft jumper 5:11 in 1st Qtr.,40082788965,false,E'Twaun Moore,6460,1,h,5,74,400827889
Miss 23ft jumper 5:03 in 1st Qtr.,40082788967,false,Mo Williams,2178,1,a,45,17,400827889
Made 0ft jumper 4:56 in 1st Qtr.,40082788969,true,Nikola Mirotic,6459,1,h,25,88,400827889
Miss 13ft jumper 4:37 in 1st Qtr.,40082788973,false,Tristan Thompson,6474,1,a,25,19,400827889
Miss 11ft jumper 3:54 in 1st Qtr.,40082788978,false,Matthew Dellavedova,2489716,1,a,16,13,400827889
Miss 16ft jumper 3:34 in 1st Qtr.,40082788984,false,Aaron Brooks,3192,1,h,11,81,400827889
Miss 15ft jumper 3:19 in 1st Qtr.,40082788986,false,Tristan Thompson,6474,1,a,40,6,400827889
Miss 15ft jumper 3:08 in 1st Qtr.,40082788988,false,Taj Gibson,3986,1,h,40,86,400827889
Miss 22ft jumper 2:56 in 1st Qtr.,40082788994,false,Tony Snell,2528353,1,h,24,66,400827889
Miss 23ft jumper 2:42 in 1st Qtr.,40082788996,false,LeBron James,1966,1,a,34,27,400827889
Miss 24ft jumper 1:59 in 1st Qtr.,400827889115,false,James Jones,2009,1,a,16,28,400827889
Miss 25ft jumper 1:47 in 1st Qtr.,400827889123,false,James Jones,2009,1,a,46,20,400827889
Miss 21ft jumper 1:29 in 1st Qtr.,400827889125,false,Derrick Rose,3456,1,h,14,70,400827889
Made 2ft jumper 0:45 in 1st Qtr.,400827889136,true,E'Twaun Moore,6460,1,h,27,87,400827889
Miss 0ft jumper 0:31 in 1st Qtr.,400827889137,false,Jared Cunningham,6582,1,a,25,6,400827889
Miss 5ft jumper 0:11 in 1st Qtr.,400827889141,false,Nikola Mirotic,6459,1,h,25,83,400827889
Made 19ft jumper 0:05 in 1st Qtr.,400827889143,true,Jimmy Butler,6430,1,h,6,91,400827889
Miss 17ft jumper 0:00 in 1st Qtr.,400827889144,false,Tristan Thompson,6474,1,a,42,8,400827889
Miss 23ft jumper 11:41 in 2nd Qtr.,400827889149,false,Jared Cunningham,6582,2,a,37,26,400827889
Made 26ft 3-pointer 11:02 in 2nd Qtr.,400827889154,true,Mo Williams,2178,2,a,38,28,400827889
Made 15ft jumper 10:36 in 2nd Qtr.,400827889155,true,Tony Snell,2528353,2,h,10,86,400827889
Miss 24ft jumper 10:08 in 2nd Qtr.,400827889157,false,Jimmy Butler,6430,2,h,38,68,400827889
Miss 2ft jumper 9:53 in 2nd Qtr.,400827889166,false,Derrick Rose,3456,2,h,25,86,400827889
Miss 2ft jumper 9:48 in 2nd Qtr.,400827889168,false,LeBron James,1966,2,a,27,7,400827889
Miss 2ft jumper 9:41 in 2nd Qtr.,400827889170,false,Derrick Rose,3456,2,h,23,87,400827889
Made 1ft jumper 9:41 in 2nd Qtr.,400827889171,true,Jimmy Butler,6430,2,h,24,87,400827889
Miss 5ft jumper 9:18 in 2nd Qtr.,400827889173,false,Timofey Mozgov,4298,2,a,25,11,400827889
Miss 4ft jumper 9:02 in 2nd Qtr.,400827889178,false,Kevin Love,3449,2,a,22,8,400827889
Miss 13ft jumper 8:45 in 2nd Qtr.,400827889180,false,Pau Gasol,0996,2,h,14,81,400827889
Miss 25ft jumper 8:36 in 2nd Qtr.,400827889182,false,LeBron James,1966,2,a,13,28,400827889
Miss 2ft jumper 8:26 in 2nd Qtr.,400827889184,false,LeBron James,1966,2,a,26,8,400827889
Miss 19ft jumper 8:18 in 2nd Qtr.,400827889186,false,Jimmy Butler,6430,2,h,42,80,400827889
Miss 25ft jumper 7:56 in 2nd Qtr.,400827889198,false,Jimmy Butler,6430,2,h,30,63,400827889
Made 6ft jumper 7:47 in 2nd Qtr.,400827889201,true,Aaron Brooks,3192,2,h,30,85,400827889
Miss 14ft jumper 7:26 in 2nd Qtr.,400827889202,false,J.R. Smith,2444,2,a,35,16,400827889
Made 1ft jumper 7:07 in 2nd Qtr.,400827889205,true,LeBron James,1966,2,a,25,7,400827889
Miss 14ft jumper 6:39 in 2nd Qtr.,400827889207,false,Jimmy Butler,6430,2,h,36,79,400827889
Miss 4ft jumper 6:00 in 2nd Qtr.,400827889221,false,J.R. Smith,2444,2,a,22,8,400827889
Miss 20ft jumper 5:22 in 2nd Qtr.,400827889230,false,J.R. Smith,2444,2,a,45,6,400827889
Made 23ft 3-pointer 5:16 in 2nd Qtr.,400827889232,true,Mo Williams,2178,2,a,2,2,400827889
Made 1ft jumper 5:03 in 2nd Qtr.,400827889233,true,Derrick Rose,3456,2,h,24,87,400827889
Miss 25ft jumper 4:43 in 2nd Qtr.,400827889234,false,Mo Williams,2178,2,a,43,23,400827889
Miss 25ft jumper 4:33 in 2nd Qtr.,400827889236,false,Tony Snell,2528353,2,h,9,69,400827889
Miss 26ft jumper 4:13 in 2nd Qtr.,400827889246,false,Tony Snell,2528353,2,h,7,69,400827889
Miss 17ft jumper 3:58 in 2nd Qtr.,400827889248,false,Mo Williams,2178,2,a,40,14,400827889
Made 2ft jumper 3:40 in 2nd Qtr.,400827889251,true,Richard Jefferson,1006,2,a,23,7,400827889
Miss 3ft jumper 3:29 in 2nd Qtr.,400827889252,false,Derrick Rose,3456,2,h,26,85,400827889
Made 25ft 3-pointer 3:19 in 2nd Qtr.,400827889255,true,Tony Snell,2528353,2,h,35,65,400827889
Miss 24ft jumper 3:02 in 2nd Qtr.,400827889259,false,Kevin Love,3449,2,a,24,30,400827889
Miss 5ft jumper 2:46 in 2nd Qtr.,400827889261,false,Derrick Rose,3456,2,h,26,83,400827889
Made 24ft 3-pointer 2:34 in 2nd Qtr.,400827889263,true,Kevin Love,3449,2,a,28,30,400827889
