Miss 18ft jumper 3:33 in 1st Qtr.,40082856363,false,Wesley Johnson,4247,1,a,14,20,400828563
Made 20ft jumper 3:26 in 1st Qtr.,40082856365,true,Myles Turner,3133628,1,h,28,68,400828563
Miss 17ft jumper 2:26 in 1st Qtr.,40082856374,false,George Hill,3438,1,h,8,85,400828563
Made 27ft 3-pointer 2:12 in 1st Qtr.,40082856378,true,Wesley Johnson,4247,1,a,51,12,400828563
Miss 4ft jumper 1:53 in 1st Qtr.,40082856383,false,Jordan Hill,3994,1,h,26,84,400828563
Made 24ft 3-pointer 1:44 in 1st Qtr.,40082856384,true,Wesley Johnson,4247,1,a,2,13,400828563
Miss 26ft jumper 1:34 in 1st Qtr.,40082856385,false,Joe Young,2528386,1,h,7,69,400828563
Made 24ft 3-pointer 1:21 in 1st Qtr.,40082856387,true,Jamal Crawford,0165,1,a,18,29,400828563
Miss 20ft jumper 1:00 in 1st Qtr.,40082856388,false,Monta Ellis,2751,1,h,5,87,400828563
Miss 16ft jumper 0:32 in 1st Qtr.,40082856397,false,Monta Ellis,2751,1,h,30,73,400828563
Made 8ft jumper 0:29 in 1st Qtr.,40082856399,true,Myles Turner,3133628,1,h,18,85,400828563
Made 3ft jumper 0:11 in 1st Qtr.,400828563101,true,Austin Rivers,6617,1,a,22,6,400828563
Miss 60ft jumper 0:00 in 1st Qtr.,400828563104,false,Jamal Crawford,0165,1,a,16,65,400828563
Miss 5ft jumper 11:17 in 2nd Qtr.,400828563116,false,Cole Aldrich,4267,2,a,30,7,400828563
Made 16ft jumper 11:02 in 2nd Qtr.,400828563118,true,C.J. Miles,2778,2,h,39,81,400828563
Miss 25ft jumper 10:34 in 2nd Qtr.,400828563119,false,Jamal Crawford,0165,2,a,29,31,400828563
Made 3ft jumper 10:19 in 2nd Qtr.,400828563127,true,C.J. Miles,2778,2,h,26,85,400828563
Made 3ft jumper 10:07 in 2nd Qtr.,400828563128,true,Austin Rivers,6617,2,a,28,7,400828563
Made 1ft jumper 9:49 in 2nd Qtr.,400828563129,true,Myles Turner,3133628,2,h,26,88,400828563
Miss 24ft jumper 9:26 in 2nd Qtr.,400828563130,false,Jamal Crawford,0165,2,a,22,30,400828563
Miss 24ft jumper 9:15 in 2nd Qtr.,400828563132,false,Joe Young,2528386,2,h,11,68,400828563
Made 19ft jumper 8:55 in 2nd Qtr.,400828563139,true,Myles Turner,3133628,2,h,27,69,400828563
Miss 16ft jumper 8:30 in 2nd Qtr.,400828563140,false,Austin Rivers,6617,2,a,9,7,400828563
Made 25ft 3-pointer 7:58 in 2nd Qtr.,400828563151,true,Wesley Johnson,4247,2,a,27,31,400828563
Made 11ft jumper 7:37 in 2nd Qtr.,400828563153,true,Joe Young,2528386,2,h,24,77,400828563
Miss 19ft jumper 7:20 in 2nd Qtr.,400828563154,false,Jamal Crawford,0165,2,a,20,24,400828563
Made 2ft jumper 7:03 in 2nd Qtr.,400828563166,true,Myles Turner,3133628,2,h,27,88,400828563
Miss 15ft jumper 6:48 in 2nd Qtr.,400828563167,false,J.J. Redick,3024,2,a,10,9,400828563
Made 22ft jumper 6:18 in 2nd Qtr.,400828563177,true,J.J. Redick,3024,2,a,37,24,400828563
Miss 21ft jumper 5:46 in 2nd Qtr.,400828563183,false,J.J. Redick,3024,2,a,44,16,400828563
Miss 16ft jumper 5:37 in 2nd Qtr.,400828563185,false,Jordan Hill,3994,2,h,12,79,400828563
Made 19ft jumper 5:16 in 2nd Qtr.,400828563187,true,Chris Paul,2779,2,a,40,18,400828563
Made 18ft jumper 4:58 in 2nd Qtr.,400828563188,true,Paul George,4251,2,h,13,74,400828563
Miss 26ft jumper 4:33 in 2nd Qtr.,400828563189,false,Wesley Johnson,4247,2,a,45,23,400828563
Miss 12ft jumper 4:11 in 2nd Qtr.,400828563196,false,Paul George,4251,2,h,22,76,400828563
Miss 17ft jumper 4:00 in 2nd Qtr.,400828563198,false,Chris Paul,2779,2,a,39,16,400828563
Miss 8ft jumper 3:42 in 2nd Qtr.,400828563200,false,Ian Mahinmi,2774,2,h,18,84,400828563
Miss 1ft jumper 3:32 in 2nd Qtr.,400828563202,false,Chris Paul,2779,2,a,26,7,400828563
Miss 2ft jumper 3:04 in 2nd Qtr.,400828563213,false,Paul Pierce,0662,2,a,26,8,400828563
Miss 10ft jumper 2:43 in 2nd Qtr.,400828563217,false,Paul George,4251,2,h,29,79,400828563
Made 15ft jumper 2:30 in 2nd Qtr.,400828563219,true,Chris Paul,2779,2,a,24,21,400828563
Miss 24ft jumper 2:13 in 2nd Qtr.,400828563221,false,Paul George,4251,2,h,1,89,400828563
Made 25ft 3-pointer 2:01 in 2nd Qtr.,400828563224,true,J.J. Redick,3024,2,a,27,31,400828563
Miss 24ft jumper 1:43 in 2nd Qtr.,400828563225,false,George Hill,3438,2,h,1,86,400828563
Miss 10ft jumper 1:35 in 2nd Qtr.,400828563227,false,Monta Ellis,2751,2,h,24,78,400828563
Miss 25ft jumper 1:19 in 2nd Qtr.,400828563229,false,J.J. Redick,3024,2,a,13,28,400828563
Miss 25ft jumper 1:14 in 2nd Qtr.,400828563231,false,J.J. Redick,3024,2,a,36,28,400828563
Made 17ft jumper 1:06 in 2nd Qtr.,400828563233,true,George Hill,3438,2,h,8,85,400828563
Made 24ft 3-pointer 0:46 in 2nd Qtr.,400828563237,true,Chris Paul,2779,2,a,49,6,400828563
Miss 18ft jumper 0:29 in 2nd Qtr.,400828563245,false,Chris Paul,2779,2,a,7,9,400828563
Miss 9ft jumper 0:09 in 2nd Qtr.,400828563247,false,Paul George,4251,2,h,16,86,400828563
Miss 15ft jumper 0:00 in 2nd Qtr.,400828563250,false,Jamal Crawford,0165,2,a,39,10,400828563
Made 18ft jumper 11:45 in 3rd Qtr.,400828563264,true,Monta Ellis,2751,3,h,28,70,400828563
Made 4ft jumper 11:17 in 3rd Qtr.,400828563267,true,DeAndre Jordan,3442,3,a,29,6,400828563
Made 27ft 3-pointer 11:00 in 3rd Qtr.,400828563268,true,George Hill,3438,3,h,3,72,400828563
Made 24ft 3-pointer 10:37 in 3rd Qtr.,400828563269,true,Paul Pierce,0662,3,a,30,29,400828563
Made 26ft 3-pointer 10:02 in 3rd Qtr.,400828563275,true,Chris Paul,2779,3,a,44,24,400828563
Miss 12ft jumper 9:40 in 3rd Qtr.,400828563276,false,George Hill,3438,3,h,29,77,400828563
Made 16ft jumper 9:23 in 3rd Qtr.,400828563278,true,Chris Paul,2779,3,a,15,18,400828563
Made 1ft jumper 9:07 in 3rd Qtr.,400828563279,true,Lavoy Allen,6424,3,h,24,88,400828563
Miss 14ft jumper 8:34 in 3rd Qtr.,400828563282,false,George Hill,3438,3,h,18,76,400828563
Miss 10ft jumper 8:22 in 3rd Qtr.,400828563284,false,Chris Paul,2779,3,a,20,15,400828563
Miss 14ft jumper 8:08 in 3rd Qtr.,400828563288,false,Lavoy Allen,6424,3,h,23,74,400828563
Miss 2ft jumper 7:52 in 3rd Qtr.,400828563295,false,Lavoy Allen,6424,3,h,26,86,400828563
Made 1ft jumper 7:52 in 3rd Qtr.,400828563296,true,Ian Mahinmi,2774,3,h,24,87,400828563
Made 19ft jumper 7:31 in 3rd Qtr.,400828563298,true,J.J. Redick,3024,3,a,36,22,400828563
Miss 20ft jumper 7:15 in 3rd Qtr.,400828563299,false,Monta Ellis,2751,3,h,15,71,400828563
Miss 21ft jumper 6:24 in 3rd Qtr.,400828563304,false,Monta Ellis,2751,3,h,11,72,400828563
Miss 25ft jumper 6:15 in 3rd Qtr.,400828563306,false,Chris Paul,2779,3,a,15,29,400828563
Miss 26ft jumper 5:54 in 3rd Qtr.,400828563308,false,Paul George,4251,3,h,12,66,400828563
Miss 19ft jumper 5:35 in 3rd Qtr.,400828563312,false,George Hill,3438,3,h,6,84,400828563
Miss 2ft jumper 5:33 in 3rd Qtr.,400828563314,false,Ian Mahinmi,2774,3,h,24,86,400828563
Made 1ft jumper 5:11 in 3rd Qtr.,400828563317,true,Ian Mahinmi,2774,3,h,24,88,400828563
Made 2ft jumper 4:43 in 3rd Qtr.,400828563319,true,Paul George,4251,3,h,25,86,400828563
Made 23ft 3-pointer 4:33 in 3rd Qtr.,400828563320,true,Wesley Johnson,4247,3,a,2,8,400828563
Made 23ft 3-pointer 4:03 in 3rd Qtr.,400828563328,true,Wesley Johnson,4247,3,a,2,9,400828563
Made 3ft jumper 3:45 in 3rd Qtr.,400828563329,true,Monta Ellis,2751,3,h,24,85,400828563
Miss 19ft jumper 3:29 in 3rd Qtr.,400828563330,false,Wesley Johnson,4247,3,a,25,25,400828563
Miss 4ft jumper 3:25 in 3rd Qtr.,400828563332,false,DeAndre Jordan,3442,3,a,25,10,400828563
Miss 16ft jumper 3:14 in 3rd Qtr.,400828563334,false,Myles Turner,3133628,3,h,41,87,400828563
Made 0ft jumper 3:00 in 3rd Qtr.,400828563337,true,Paul George,4251,3,h,25,88,400828563
Miss 25ft jumper 2:41 in 3rd Qtr.,400828563345,false,J.J. Redick,3024,3,a,25,31,400828563
Miss 20ft jumper 1:52 in 3rd Qtr.,400828563359,false,Myles Turner,3133628,3,h,24,68,400828563
Made 25ft 3-pointer 1:34 in 3rd Qtr.,400828563361,true,J.J. Redick,3024,3,a,21,31,400828563
Miss 17ft jumper 1:13 in 3rd Qtr.,400828563362,false,Myles Turner,3133628,3,h,10,81,400828563
Miss 21ft jumper 0:06 in 3rd Qtr.,400828563379,false,Glenn Robinson III,2991039,3,h,35,69,400828563
Miss 44ft jumper 0:00 in 3rd Qtr.,400828563381,false,Jamal Crawford,0165,3,a,46,45,400828563
Made 1ft jumper 11:41 in 4th Qtr.,400828563393,true,Pablo Prigioni,4182,4,a,26,7,400828563
Miss 23ft jumper 11:26 in 4th Qtr.,400828563397,false,Chris Paul,2779,4,a,48,5,400828563
Miss 1ft jumper 11:07 in 4th Qtr.,400828563400,false,Paul George,4251,4,h,26,87,400828563
Miss 18ft jumper 10:48 in 4th Qtr.,400828563403,false,Myles Turner,3133628,4,h,22,70,400828563
Miss 4ft jumper 10:41 in 4th Qtr.,400828563405,false,DeAndre Jordan,3442,4,a,27,9,400828563
Made 3ft jumper 10:36 in 4th Qtr.,400828563408,true,Chris Paul,2779,4,a,26,9,400828563
Miss 5ft jumper 10:17 in 4th Qtr.,400828563412,false,Paul George,4251,4,h,24,83,400828563
Miss 16ft jumper 10:11 in 4th Qtr.,400828563414,false,Jamal Crawford,0165,4,a,14,18,400828563
Miss 26ft jumper 9:57 in 4th Qtr.,400828563416,false,Pablo Prigioni,4182,4,a,40,27,400828563
Miss 24ft jumper 9:48 in 4th Qtr.,400828563418,false,C.J. Miles,2778,4,h,43,72,400828563
Miss 5ft jumper 9:26 in 4th Qtr.,400828563423,false,Monta Ellis,2751,4,h,26,83,400828563
Miss 9ft jumper 8:52 in 4th Qtr.,400828563426,false,C.J. Miles,2778,4,h,33,83,400828563
Miss 4ft jumper 8:48 in 4th Qtr.,400828563428,false,C.J. Miles,2778,4,h,25,84,400828563
Miss 25ft jumper 8:22 in 4th Qtr.,400828563432,false,Jamal Crawford,0165,4,a,25,31,400828563
Miss 18ft jumper 8:12 in 4th Qtr.,400828563434,false,Paul George,4251,4,h,25,70,400828563
Miss 1ft jumper 7:50 in 4th Qtr.,400828563439,false,Austin Rivers,6617,4,a,24,6,400828563
Miss 26ft jumper 7:41 in 4th Qtr.,400828563441,false,C.J. Miles,2778,4,h,6,70,400828563
Made 19ft jumper 7:16 in 4th Qtr.,400828563445,true,Chris Paul,2779,4,a,10,18,400828563
Miss 15ft jumper 6:48 in 4th Qtr.,400828563446,false,George Hill,3438,4,h,25,73,400828563
Miss 23ft jumper 6:35 in 4th Qtr.,400828563448,false,Austin Rivers,6617,4,a,2,8,400828563
Made 1ft jumper 6:26 in 4th Qtr.,400828563450,true,Paul George,4251,4,h,24,88,400828563
Miss 16ft jumper 5:56 in 4th Qtr.,400828563454,false,Chris Paul,2779,4,a,23,22,400828563
Miss 1ft jumper 5:54 in 4th Qtr.,400828563455,false,DeAndre Jordan,3442,4,a,25,7,400828563
Made 17ft jumper 5:39 in 4th Qtr.,400828563458,true,Paul George,4251,4,h,42,85,400828563
Made 25ft 3-pointer 5:11 in 4th Qtr.,400828563465,true,Paul George,4251,4,h,9,69,400828563
Miss 25ft jumper 4:52 in 4th Qtr.,400828563466,false,J.J. Redick,3024,4,a,36,29,400828563
Miss 4ft jumper 4:39 in 4th Qtr.,400828563468,false,Lavoy Allen,6424,4,h,22,85,400828563
Miss 15ft jumper 4:15 in 4th Qtr.,400828563471,false,Paul George,4251,4,h,40,87,400828563
Miss 2ft jumper 4:13 in 4th Qtr.,400828563473,false,Ian Mahinmi,2774,4,h,25,86,400828563
Made 10ft jumper 3:51 in 4th Qtr.,400828563484,true,Chris Paul,2779,4,a,15,8,400828563
Made 3ft jumper 3:34 in 4th Qtr.,400828563485,true,Monta Ellis,2751,4,h,28,88,400828563
Made 26ft 3-pointer 3:08 in 4th Qtr.,400828563487,true,Chris Paul,2779,4,a,18,31,400828563
Miss 28ft jumper 2:28 in 4th Qtr.,400828563492,false,Chris Paul,2779,4,a,31,33,400828563
Made 1ft jumper 2:16 in 4th Qtr.,400828563494,true,Ian Mahinmi,2774,4,h,26,88,400828563
Miss 10ft jumper 1:57 in 4th Qtr.,400828563495,false,J.J. Redick,3024,4,a,15,9,400828563
Made 26ft 3-pointer 1:43 in 4th Qtr.,400828563504,true,George Hill,3438,4,h,31,63,400828563
Miss 21ft jumper 0:54 in 4th Qtr.,400828563516,false,George Hill,3438,4,h,24,67,400828563
Made 19ft jumper 0:33 in 4th Qtr.,400828563521,true,Chris Paul,2779,4,a,14,21,400828563
Made 25ft 3-pointer 0:28 in 4th Qtr.,400828563527,true,Paul George,4251,4,h,47,76,400828563
Miss 26ft jumper 0:05 in 4th Qtr.,400828563535,false,Paul Pierce,0662,4,a,38,28,400828563
Made 18ft jumper 11:41 in 1st Qtr.,4008285642,true,Alex Len,2596107,1,a,26,24,400828564
Miss 26ft jumper 11:30 in 1st Qtr.,4008285643,false,Robert Covington,2490620,1,h,12,65,400828564
Miss 23ft jumper 11:11 in 1st Qtr.,4008285645,false,Devin Booker,3136193,1,a,45,17,400828564
Made 2ft jumper 10:59 in 1st Qtr.,4008285647,true,Nerlens Noel,2991280,1,h,23,87,400828564
Made 4ft jumper 10:40 in 1st Qtr.,4008285648,true,Alex Len,2596107,1,a,29,6,400828564
Miss 25ft jumper 10:26 in 1st Qtr.,4008285649,false,Jerami Grant,2991070,1,h,42,70,400828564
Made 2ft jumper 10:04 in 1st Qtr.,40082856418,true,Devin Booker,3136193,1,a,23,7,400828564
Made 25ft 3-pointer 9:45 in 1st Qtr.,40082856419,true,Robert Covington,2490620,1,h,12,67,400828564
Made 19ft jumper 9:25 in 1st Qtr.,40082856420,true,Alex Len,2596107,1,a,31,24,400828564
Miss 23ft jumper 9:07 in 1st Qtr.,40082856421,false,Nik Stauskas,2991042,1,h,2,85,400828564
Miss 1ft jumper 9:04 in 1st Qtr.,40082856423,false,Nerlens Noel,2991280,1,h,24,87,400828564
Miss 14ft jumper 8:57 in 1st Qtr.,40082856425,false,P.J. Tucker,3033,1,a,36,14,400828564
Miss 18ft jumper 8:41 in 1st Qtr.,40082856429,false,Alex Len,2596107,1,a,31,23,400828564
Miss 0ft jumper 8:33 in 1st Qtr.,40082856431,false,Jerami Grant,2991070,1,h,25,88,400828564
Miss 26ft jumper 8:11 in 1st Qtr.,40082856433,false,P.J. Tucker,3033,1,a,20,32,400828564
Miss 1ft jumper 7:52 in 1st Qtr.,40082856435,false,Ish Smith,4305,1,h,25,87,400828564
Made 26ft 3-pointer 7:43 in 1st Qtr.,40082856438,true,Robert Covington,2490620,1,h,27,62,400828564
Miss 26ft jumper 7:30 in 1st Qtr.,40082856439,false,Devin Booker,3136193,1,a,12,28,400828564
Miss 1ft jumper 7:20 in 1st Qtr.,40082856441,false,Nik Stauskas,2991042,1,h,26,87,400828564
Made 0ft jumper 7:11 in 1st Qtr.,40082856443,true,Tyson Chandler,0984,1,a,25,6,400828564
Made 5ft jumper 7:05 in 1st Qtr.,40082856444,true,Ish Smith,4305,1,h,25,83,400828564
Miss 2ft jumper 6:52 in 1st Qtr.,40082856445,false,Archie Goodwin,2991281,1,a,27,7,400828564
Made 1ft jumper 6:46 in 1st Qtr.,40082856447,true,Ish Smith,4305,1,h,26,87,400828564
Made 0ft jumper 6:28 in 1st Qtr.,40082856448,true,Alex Len,2596107,1,a,25,6,400828564
Made 13ft jumper 6:15 in 1st Qtr.,40082856449,true,Ish Smith,4305,1,h,33,78,400828564
Miss 26ft jumper 5:31 in 1st Qtr.,40082856451,false,Ish Smith,4305,1,h,43,69,400828564
Made 23ft 3-pointer 5:20 in 1st Qtr.,40082856453,true,P.J. Tucker,3033,1,a,2,5,400828564
Made 25ft 3-pointer 5:05 in 1st Qtr.,40082856458,true,Robert Covington,2490620,1,h,42,69,400828564
Miss 1ft jumper 4:39 in 1st Qtr.,40082856459,false,P.J. Tucker,3033,1,a,25,7,400828564
Miss 2ft jumper 4:13 in 1st Qtr.,40082856462,false,Archie Goodwin,2991281,1,a,26,8,400828564
Miss 23ft jumper 4:01 in 1st Qtr.,40082856464,false,Robert Covington,2490620,1,h,48,89,400828564
Miss 26ft jumper 3:50 in 1st Qtr.,40082856466,false,Archie Goodwin,2991281,1,a,36,30,400828564
Made 0ft jumper 3:45 in 1st Qtr.,40082856468,true,Nerlens Noel,2991280,1,h,25,88,400828564
Miss 3ft jumper 3:11 in 1st Qtr.,40082856476,false,Robert Covington,2490620,1,h,28,88,400828564
Miss 6ft jumper 3:00 in 1st Qtr.,40082856488,false,Archie Goodwin,2991281,1,a,19,6,400828564
Made 11ft jumper 2:57 in 1st Qtr.,40082856490,true,T.J. Warren,2982334,1,a,14,3,400828564
Made 0ft jumper 2:20 in 1st Qtr.,40082856496,true,Mirza Teletovic,4385,1,a,25,6,400828564
Made 7ft jumper 2:10 in 1st Qtr.,400828564102,true,T.J. Warren,2982334,1,a,22,12,400828564
Made 24ft 3-pointer 1:47 in 1st Qtr.,400828564103,true,Hollis Thompson,6634,1,h,49,90,400828564
Made 25ft 3-pointer 0:58 in 1st Qtr.,400828564110,true,Hollis Thompson,6634,1,h,25,63,400828564
Made 2ft jumper 0:42 in 1st Qtr.,400828564113,true,Jerami Grant,2991070,1,h,27,88,400828564
Miss 26ft jumper 0:26 in 1st Qtr.,400828564114,false,Mirza Teletovic,4385,1,a,9,26,400828564
Miss 2ft jumper 0:03 in 1st Qtr.,400828564116,false,Nik Stauskas,2991042,1,h,26,86,400828564
Miss 30ft jumper 0:00 in 1st Qtr.,400828564119,false,Mirza Teletovic,4385,1,a,41,31,400828564
Miss 26ft jumper 11:45 in 2nd Qtr.,400828564124,false,Robert Covington,2490620,2,h,15,64,400828564
Made 17ft jumper 11:33 in 2nd Qtr.,400828564126,true,Devin Booker,3136193,2,a,22,23,400828564
Made 6ft jumper 11:08 in 2nd Qtr.,400828564128,true,T.J. McConnell,2530530,2,h,31,89,400828564
Miss 1ft jumper 10:55 in 2nd Qtr.,400828564131,false,T.J. McConnell,2530530,2,h,25,87,400828564
Made 2ft jumper 10:52 in 2nd Qtr.,400828564133,true,Robert Covington,2490620,2,h,24,86,400828564
Miss 27ft jumper 9:34 in 2nd Qtr.,400828564145,false,Isaiah Canaan,2490589,2,h,23,61,400828564
Made 0ft jumper 9:15 in 2nd Qtr.,400828564147,true,Archie Goodwin,2991281,2,a,25,6,400828564
Made 5ft jumper 8:53 in 2nd Qtr.,400828564150,true,T.J. McConnell,2530530,2,h,28,84,400828564
Made 2ft jumper 8:27 in 2nd Qtr.,400828564153,true,Isaiah Canaan,2490589,2,h,27,89,400828564
Made 2ft jumper 8:14 in 2nd Qtr.,400828564154,true,Mirza Teletovic,4385,2,a,24,8,400828564
Made 2ft jumper 7:56 in 2nd Qtr.,400828564155,true,T.J. McConnell,2530530,2,h,27,88,400828564
Miss 17ft jumper 7:39 in 2nd Qtr.,400828564156,false,Devin Booker,3136193,2,a,42,3,400828564
Miss 3ft jumper 7:13 in 2nd Qtr.,400828564163,false,Isaiah Canaan,2490589,2,h,28,88,400828564
Miss 1ft jumper 7:07 in 2nd Qtr.,400828564165,false,Devin Booker,3136193,2,a,26,6,400828564
Miss 24ft jumper 6:58 in 2nd Qtr.,400828564167,false,Robert Covington,2490620,2,h,13,67,400828564
Made 0ft jumper 6:22 in 2nd Qtr.,400828564177,true,Jerami Grant,2991070,2,h,25,88,400828564
Made 26ft 3-pointer 5:43 in 2nd Qtr.,400828564180,true,Isaiah Canaan,2490589,2,h,45,72,400828564
Miss 7ft jumper 5:24 in 2nd Qtr.,400828564181,false,P.J. Tucker,3033,2,a,19,10,400828564
Miss 19ft jumper 4:48 in 2nd Qtr.,400828564193,false,Ish Smith,4305,2,h,23,69,400828564
Miss 25ft jumper 4:37 in 2nd Qtr.,400828564195,false,Isaiah Canaan,2490589,2,h,23,63,400828564
Made 2ft jumper 4:18 in 2nd Qtr.,400828564197,true,Devin Booker,3136193,2,a,23,5,400828564
Made 1ft jumper 3:47 in 2nd Qtr.,400828564201,true,Alex Len,2596107,2,a,26,6,400828564
Miss 14ft jumper 3:13 in 2nd Qtr.,400828564212,false,Ish Smith,4305,2,h,39,88,400828564
Made 1ft jumper 3:08 in 2nd Qtr.,400828564214,true,Devin Booker,3136193,2,a,24,6,400828564
Miss 23ft jumper 2:45 in 2nd Qtr.,400828564215,false,Ish Smith,4305,2,h,48,90,400828564
Made 18ft jumper 2:34 in 2nd Qtr.,400828564217,true,Sonny Weems,3467,2,a,24,24,400828564
Miss 17ft jumper 2:00 in 2nd Qtr.,400828564225,false,P.J. Tucker,3033,2,a,33,21,400828564
Miss 1ft jumper 1:47 in 2nd Qtr.,400828564227,false,Nerlens Noel,2991280,2,h,26,88,400828564
Miss 5ft jumper 1:30 in 2nd Qtr.,400828564230,false,Hollis Thompson,6634,2,h,20,88,400828564
Miss 3ft jumper 1:25 in 2nd Qtr.,400828564232,false,Hollis Thompson,6634,2,h,23,86,400828564
Miss 6ft jumper 1:17 in 2nd Qtr.,400828564234,false,Alex Len,2596107,2,a,23,12,400828564
Miss 18ft jumper 0:58 in 2nd Qtr.,400828564241,false,Sonny Weems,3467,2,a,43,10,400828564
Miss 6ft jumper 0:38 in 2nd Qtr.,400828564243,false,Devin Booker,3136193,2,a,20,9,400828564
Made 2ft jumper 0:32 in 2nd Qtr.,400828564245,true,Nik Stauskas,2991042,2,h,25,86,400828564
Miss 17ft jumper 0:07 in 2nd Qtr.,400828564246,false,Devin Booker,3136193,2,a,9,11,400828564
Miss 40ft jumper 0:00 in 2nd Qtr.,400828564257,false,Sonny Weems,3467,2,a,43,42,400828564
Made 0ft jumper 11:41 in 3rd Qtr.,400828564264,true,Nerlens Noel,2991280,3,h,25,88,400828564
Miss 10ft jumper 11:07 in 3rd Qtr.,400828564267,false,Jerami Grant,2991070,3,h,32,81,400828564
Made 11ft jumper 10:48 in 3rd Qtr.,400828564285,true,Ish Smith,4305,3,h,31,79,400828564
Made 23ft 3-pointer 10:22 in 3rd Qtr.,400828564282,true,Robert Covington,2490620,3,h,2,89,400828564
Miss 9ft jumper 9:56 in 3rd Qtr.,400828564290,false,Devin Booker,3136193,3,a,30,14,400828564
Miss 26ft jumper 9:45 in 3rd Qtr.,400828564292,false,Robert Covington,2490620,3,h,26,62,400828564
Miss 0ft jumper 9:36 in 3rd Qtr.,400828564294,false,Tyson Chandler,0984,3,a,25,6,400828564
Made 0ft jumper 8:55 in 3rd Qtr.,400828564301,true,Nerlens Noel,2991280,3,h,25,88,400828564
Made 2ft jumper 8:38 in 3rd Qtr.,400828564306,true,Archie Goodwin,2991281,3,a,27,7,400828564
Made 26ft 3-pointer 8:00 in 3rd Qtr.,400828564311,true,Robert Covington,2490620,3,h,33,63,400828564
Made 26ft 3-pointer 7:33 in 3rd Qtr.,400828564313,true,Sonny Weems,3467,3,a,43,25,400828564
Miss 21ft jumper 7:22 in 3rd Qtr.,400828564315,false,Ish Smith,4305,3,h,38,72,400828564
Miss 3ft jumper 7:16 in 3rd Qtr.,400828564317,false,Devin Booker,3136193,3,a,28,6,400828564
Made 18ft jumper 7:07 in 3rd Qtr.,400828564322,true,Alex Len,2596107,3,a,35,21,400828564
Miss 21ft jumper 6:50 in 3rd Qtr.,400828564324,false,Ish Smith,4305,3,h,39,72,400828564
Made 0ft jumper 6:35 in 3rd Qtr.,400828564326,true,Sonny Weems,3467,3,a,25,6,400828564
Miss 2ft jumper 6:01 in 3rd Qtr.,400828564336,false,Richaun Holmes,2993370,3,h,27,87,400828564
